J,h,magnetization_density
2.571,2.510,0.033652
2.571,2.571,0.034506
2.571,2.633,0.035602
2.571,2.694,0.036212
2.571,2.755,0.036918
2.571,2.816,0.037778
2.571,2.878,0.036552
2.571,2.939,0.037420
2.571,3.000,0.038414
2.633,0.000,-0.002232
2.633,0.061,-0.001380
2.633,0.122,-0.000268
2.633,0.184,0.003242
2.633,0.245,0.004278
2.633,0.306,0.005466
2.633,0.367,0.006518
2.633,0.429,0.007166
2.633,0.490,0.007904
2.633,0.551,0.008892
2.633,0.612,0.009752
2.633,0.673,0.007192
2.633,0.735,0.007692
2.633,0.796,0.008722
2.633,0.857,0.009384
2.633,0.918,0.010274
2.633,0.980,0.011294
2.633,1.041,0.012298
2.633,1.102,0.016842
2.633,1.163,0.017296
2.633,1.224,0.017984
2.633,1.286,0.018630
2.633,1.347,0.019508
2.633,1.408,0.020270
2.633,1.469,0.020728
2.633,1.531,0.021512
2.633,1.592,0.022558
2.633,1.653,0.023636
2.633,1.714,0.023552
2.633,1.776,0.024338
2.633,1.837,0.025048
2.633,1.898,0.025870
2.633,1.959,0.027436
2.633,2.020,0.028354
2.633,2.082,0.028560
2.633,2.143,0.029306
2.633,2.204,0.029838
2.633,2.265,0.030756
2.633,2.327,0.031548
2.633,2.388,0.031750
2.633,2.449,0.032642
2.633,2.510,0.033598
2.633,2.571,0.034516
2.633,2.633,0.035258
2.633,2.694,0.035942
2.633,2.755,0.036596
2.633,2.816,0.039646
2.633,2.878,0.040104
2.633,2.939,0.040954
2.633,3.000,0.040774
2.694,0.000,0.000242
2.694,0.061,0.001020
2.694,0.122,0.001834
2.694,0.184,0.002682
2.694,0.245,0.003474
2.694,0.306,0.004316
2.694,0.367,0.005394
2.694,0.429,0.006058
2.694,0.490,0.006736
2.694,0.551,0.007768
2.694,0.612,0.009324
2.694,0.673,0.010418
2.694,0.735,0.010812
2.694,0.796,0.011920
2.694,0.857,0.012852
2.694,0.918,0.013664
2.694,0.980,0.014250
2.694,1.041,0.015724
2.694,1.102,0.016788
2.694,1.163,0.017220
2.694,1.224,0.018116
2.694,1.286,0.018246
2.694,1.347,0.018844
2.694,1.408,0.019890
2.694,1.469,0.021120
2.694,1.531,0.022096
2.694,1.592,0.023238
2.694,1.653,0.024238
2.694,1.714,0.025262
2.694,1.776,0.025990
2.694,1.837,0.026914
2.694,1.898,0.026036
2.694,1.959,0.026624
2.694,2.020,0.027536
2.694,2.082,0.028118
2.694,2.143,0.029162
2.694,2.204,0.029730
2.694,2.265,0.030830
2.694,2.327,0.033904
2.694,2.388,0.034548
2.694,2.449,0.035242
2.694,2.510,0.035892
2.694,2.571,0.036834
2.694,2.633,0.037914
2.694,2.694,0.038536
2.694,2.755,0.039336
2.694,2.816,0.039036
2.694,2.878,0.039724
2.694,2.939,0.040620
2.694,3.000,0.041540
2.755,0.000,-0.000188
2.755,0.061,0.000636
2.755,0.122,0.002428
2.755,0.184,0.003384
2.755,0.245,0.004168
2.755,0.306,0.005092
2.755,0.367,0.005860
2.755,0.429,0.006688
2.755,0.490,0.007656
2.755,0.551,0.007886
2.755,0.612,0.008730
2.755,0.673,0.009854
2.755,0.735,0.010568
2.755,0.796,0.010282
2.755,0.857,0.011236
2.755,0.918,0.012270
2.755,0.980,0.012986
2.755,1.041,0.014078
2.755,1.102,0.014864
2.755,1.163,0.015814
2.755,1.224,0.016764
2.755,1.286,0.017978
2.755,1.347,0.018846
2.755,1.408,0.020342
2.755,1.469,0.021052
2.755,1.531,0.021858
2.755,1.592,0.022814
2.755,1.653,0.023524
2.755,1.714,0.024332
2.755,1.776,0.025298
2.755,1.837,0.027294
2.755,1.898,0.028232
2.755,1.959,0.028654
2.755,2.020,0.029644
2.755,2.082,0.030162
2.755,2.143,0.031066
2.755,2.204,0.031826
2.755,2.265,0.032298
2.755,2.327,0.033272
2.755,2.388,0.032318
2.755,2.449,0.033094
2.755,2.510,0.033720
2.755,2.571,0.034778
2.755,2.633,0.035584
2.755,2.694,0.036402
2.755,2.755,0.036866
2.755,2.816,0.037660
2.755,2.878,0.038392
2.755,2.939,0.038922
2.755,3.000,0.040152
2.816,0.000,0.000074
2.816,0.061,-0.001074
2.816,0.122,-0.000044
2.816,0.184,0.000668
2.816,0.245,0.001648
2.816,0.306,0.002526
2.816,0.367,0.006174
2.816,0.429,0.007092
2.816,0.490,0.007862
2.816,0.551,0.008712
2.816,0.612,0.009166
2.816,0.673,0.009836
2.816,0.735,0.010732
2.816,0.796,0.011696
2.816,0.857,0.012380
2.816,0.918,0.014048
2.816,0.980,0.015474
2.816,1.041,0.016642
2.816,1.102,0.017462
2.816,1.163,0.018538
2.816,1.224,0.019292
2.816,1.286,0.020388
2.816,1.347,0.019216
2.816,1.408,0.019886
2.816,1.469,0.020602
2.816,1.531,0.021320
2.816,1.592,0.022310
2.816,1.653,0.023420
2.816,1.714,0.025020
2.816,1.776,0.025636
2.816,1.837,0.026534
2.816,1.898,0.025940
2.816,1.959,0.026774
2.816,2.020,0.027512
2.816,2.082,0.028094
2.816,2.143,0.028768
2.816,2.204,0.029992
2.816,2.265,0.030656
2.816,2.327,0.031732
2.816,2.388,0.032644
2.816,2.449,0.033462
2.816,2.510,0.034232
2.816,2.571,0.035022
2.816,2.633,0.038406
2.816,2.694,0.039424
2.816,2.755,0.040112
2.816,2.816,0.040768
2.816,2.878,0.041668
2.816,2.939,0.042686
2.816,3.000,0.041708
2.878,0.000,0.000346
2.878,0.061,0.001302
2.878,0.122,0.002430
2.878,0.184,0.001134
2.878,0.245,0.002426
2.878,0.306,0.003262
2.878,0.367,0.004290
2.878,0.429,0.007524
2.878,0.490,0.008474
2.878,0.551,0.009596
2.878,0.612,0.009918
2.878,0.673,0.010834
2.878,0.735,0.011724
2.878,0.796,0.012688
2.878,0.857,0.014190
2.878,0.918,0.015090
2.878,0.980,0.016218
2.878,1.041,0.017322
2.878,1.102,0.017834
2.878,1.163,0.018734
2.878,1.224,0.019714
2.878,1.286,0.020594
2.878,1.347,0.021396
2.878,1.408,0.022252
2.878,1.469,0.022616
2.878,1.531,0.023432
2.878,1.592,0.024370
2.878,1.653,0.024878
2.878,1.714,0.025928
2.878,1.776,0.026824
2.878,1.837,0.027498
2.878,1.898,0.028182
2.878,1.959,0.028822
2.878,2.020,0.029718
2.878,2.082,0.030612
2.878,2.143,0.028718
2.878,2.204,0.029424
2.878,2.265,0.030394
2.878,2.327,0.031434
2.878,2.388,0.032286
2.878,2.449,0.033272
2.878,2.510,0.033680
2.878,2.571,0.035942
2.878,2.633,0.036962
2.878,2.694,0.037850
2.878,2.755,0.038598
2.878,2.816,0.038546
2.878,2.878,0.039448
2.878,2.939,0.040272
2.878,3.000,0.040018
2.939,0.000,-0.002110
2.939,0.061,-0.001020
2.939,0.122,0.000158
2.939,0.184,0.001088
2.939,0.245,0.001974
2.939,0.306,0.002682
2.939,0.367,0.005378
2.939,0.429,0.006004
2.939,0.490,0.007282
2.939,0.551,0.008146
2.939,0.612,0.009442
2.939,0.673,0.010258
2.939,0.735,0.010858
2.939,0.796,0.013594
2.939,0.857,0.014636
2.939,0.918,0.015406
2.939,0.980,0.016128
2.939,1.041,0.016680
2.939,1.102,0.017378
2.939,1.163,0.018130
2.939,1.224,0.019052
2.939,1.286,0.018436
2.939,1.347,0.019082
2.939,1.408,0.019378
2.939,1.469,0.020404
2.939,1.531,0.021446
2.939,1.592,0.022638
2.939,1.653,0.022744
2.939,1.714,0.023780
2.939,1.776,0.024472
2.939,1.837,0.025600
2.939,1.898,0.026440
2.939,1.959,0.027304
2.939,2.020,0.028340
2.939,2.082,0.030610
2.939,2.143,0.031726
2.939,2.204,0.032546
2.939,2.265,0.033320
2.939,2.327,0.035306
2.939,2.388,0.036202
2.939,2.449,0.037052
2.939,2.510,0.038162
2.939,2.571,0.037222
2.939,2.633,0.037858
2.939,2.694,0.038816
2.939,2.755,0.039974
2.939,2.816,0.040708
2.939,2.878,0.041536
2.939,2.939,0.041554
2.939,3.000,0.042264
3.000,0.000,-0.000342
3.000,0.061,0.000588
3.000,0.122,0.001560
3.000,0.184,0.002482
3.000,0.245,0.003384
3.000,0.306,0.003414
3.000,0.367,0.004442
3.000,0.429,0.005684
3.000,0.490,0.006550
3.000,0.551,0.007566
3.000,0.612,0.010312
3.000,0.673,0.011224
3.000,0.735,0.011932
3.000,0.796,0.012776
3.000,0.857,0.012652
3.000,0.918,0.013634
3.000,0.980,0.014678
3.000,1.041,0.015652
3.000,1.102,0.016856
3.000,1.163,0.017622
3.000,1.224,0.018296
3.000,1.286,0.019032
3.000,1.347,0.019616
3.000,1.408,0.020318
3.000,1.469,0.021240
3.000,1.531,0.021992
3.000,1.592,0.022808
3.000,1.653,0.023122
3.000,1.714,0.024134
3.000,1.776,0.025040
3.000,1.837,0.025898
3.000,1.898,0.027030
3.000,1.959,0.027890
3.000,2.020,0.028606
3.000,2.082,0.029364
3.000,2.143,0.030636
3.000,2.204,0.031356
3.000,2.265,0.032042
3.000,2.327,0.032870
3.000,2.388,0.033834
3.000,2.449,0.035458
3.000,2.510,0.036366
3.000,2.571,0.036858
3.000,2.633,0.037780
3.000,2.694,0.038920
3.000,2.755,0.039560
3.000,2.816,0.040162
3.000,2.878,0.041242
3.000,2.939,0.042116
3.000,3.000,0.043002
