J,h,magnetization_density
2.449,2.204,0.201822
2.449,2.265,0.201102
2.449,2.327,0.201018
2.449,2.388,0.200912
2.449,2.449,0.200224
2.449,2.510,0.199884
2.449,2.571,0.199832
2.449,2.633,0.199076
2.449,2.694,0.199188
2.449,2.755,0.198980
2.449,2.816,0.198642
2.449,2.878,0.198190
2.449,2.939,0.197690
2.449,3.000,0.197306
2.510,0.000,0.228736
2.510,0.061,0.228256
2.510,0.122,0.227808
2.510,0.184,0.227462
2.510,0.245,0.227168
2.510,0.306,0.226874
2.510,0.367,0.226938
2.510,0.429,0.226358
2.510,0.490,0.226148
2.510,0.551,0.226012
2.510,0.612,0.225912
2.510,0.673,0.225602
2.510,0.735,0.225138
2.510,0.796,0.224624
2.510,0.857,0.224102
2.510,0.918,0.223848
2.510,0.980,0.223610
2.510,1.041,0.223494
2.510,1.102,0.222928
2.510,1.163,0.222596
2.510,1.224,0.221912
2.510,1.286,0.221348
2.510,1.347,0.220872
2.510,1.408,0.220300
2.510,1.469,0.219526
2.510,1.531,0.218920
2.510,1.592,0.218676
2.510,1.653,0.218366
2.510,1.714,0.218036
2.510,1.776,0.217420
2.510,1.837,0.216946
2.510,1.898,0.216510
2.510,1.959,0.216270
2.510,2.020,0.215808
2.510,2.082,0.215076
2.510,2.143,0.214682
2.510,2.204,0.214248
2.510,2.265,0.213530
2.510,2.327,0.213288
2.510,2.388,0.212752
2.510,2.449,0.212480
2.510,2.510,0.211820
2.510,2.571,0.211664
2.510,2.633,0.211022
2.510,2.694,0.210952
2.510,2.755,0.210670
2.510,2.816,0.210344
2.510,2.878,0.209854
2.510,2.939,0.209594
2.510,3.000,0.209188
2.571,0.000,0.241676
2.571,0.061,0.241560
2.571,0.122,0.241270
2.571,0.184,0.240844
2.571,0.245,0.240744
2.571,0.306,0.240428
2.571,0.367,0.240092
2.571,0.429,0.239740
2.571,0.490,0.239518
2.571,0.551,0.239028
2.571,0.612,0.238818
2.571,0.673,0.238220
2.571,0.735,0.238018
2.571,0.796,0.237732
2.571,0.857,0.237406
2.571,0.918,0.236830
2.571,0.980,0.236128
2.571,1.041,0.235712
2.571,1.102,0.235242
2.571,1.163,0.235122
2.571,1.224,0.234552
2.571,1.286,0.233850
2.571,1.347,0.233058
2.571,1.408,0.232320
2.571,1.469,0.232006
2.571,1.531,0.231362
2.571,1.592,0.230860
2.571,1.653,0.230322
2.571,1.714,0.229888
2.571,1.776,0.229392
2.571,1.837,0.228652
2.571,1.898,0.228518
2.571,1.959,0.228034
2.571,2.020,0.227096
2.571,2.082,0.226696
2.571,2.143,0.226374
2.571,2.204,0.225790
2.571,2.265,0.224942
2.571,2.327,0.224656
2.571,2.388,0.224248
2.571,2.449,0.223810
2.571,2.510,0.223020
2.571,2.571,0.222740
2.571,2.633,0.222208
2.571,2.694,0.221984
2.571,2.755,0.221500
2.571,2.816,0.221130
2.571,2.878,0.220794
2.571,2.939,0.220646
2.571,3.000,0.220072
2.633,0.000,0.254478
2.633,0.061,0.253920
2.633,0.122,0.253384
2.633,0.184,0.252928
2.633,0.245,0.252582
2.633,0.306,0.252430
2.633,0.367,0.252038
2.633,0.429,0.251766
2.633,0.490,0.251836
2.633,0.551,0.251410
2.633,0.612,0.251076
2.633,0.673,0.250394
2.633,0.735,0.249846
2.633,0.796,0.249434
2.633,0.857,0.248938
2.633,0.918,0.248188
2.633,0.980,0.247756
2.633,1.041,0.247078
2.633,1.102,0.246594
2.633,1.163,0.245996
2.633,1.224,0.245588
2.633,1.286,0.244974
2.633,1.347,0.244404
2.633,1.408,0.243984
2.633,1.469,0.243450
2.633,1.531,0.242630
2.633,1.592,0.242000
2.633,1.653,0.241388
2.633,1.714,0.240606
2.633,1.776,0.239972
2.633,1.837,0.239706
2.633,1.898,0.239142
2.633,1.959,0.238604
2.633,2.020,0.237992
2.633,2.082,0.237318
2.633,2.143,0.236810
2.633,2.204,0.236258
2.633,2.265,0.235494
2.633,2.327,0.235164
2.633,2.388,0.234728
2.633,2.449,0.234428
2.633,2.510,0.233772
2.633,2.571,0.233480
2.633,2.633,0.232942
2.633,2.694,0.232394
2.633,2.755,0.231780
2.633,2.816,0.231386
2.633,2.878,0.231082
2.633,2.939,0.230798
2.633,3.000,0.230204
2.694,0.000,0.266196
2.694,0.061,0.265666
2.694,0.122,0.264924
2.694,0.184,0.264312
2.694,0.245,0.263948
2.694,0.306,0.263644
2.694,0.367,0.263208
2.694,0.429,0.262826
2.694,0.490,0.262296
2.694,0.551,0.261968
2.694,0.612,0.261588
2.694,0.673,0.260978
2.694,0.735,0.260810
2.694,0.796,0.260036
2.694,0.857,0.259364
2.694,0.918,0.258704
2.694,0.980,0.258298
2.694,1.041,0.257732
2.694,1.102,0.257166
2.694,1.163,0.256176
2.694,1.224,0.255644
2.694,1.286,0.254954
2.694,1.347,0.254484
2.694,1.408,0.253918
2.694,1.469,0.252978
2.694,1.531,0.252244
2.694,1.592,0.251918
2.694,1.653,0.251452
2.694,1.714,0.250986
2.694,1.776,0.250370
2.694,1.837,0.249922
2.694,1.898,0.249052
2.694,1.959,0.248482
2.694,2.020,0.247804
2.694,2.082,0.247006
2.694,2.143,0.246510
2.694,2.204,0.245972
2.694,2.265,0.245090
2.694,2.327,0.244724
2.694,2.388,0.244728
2.694,2.449,0.244040
2.694,2.510,0.243360
2.694,2.571,0.243052
2.694,2.633,0.242544
2.694,2.694,0.242200
2.694,2.755,0.241688
2.694,2.816,0.241152
2.694,2.878,0.240656
2.694,2.939,0.240036
2.694,3.000,0.239620
2.755,0.000,0.276840
2.755,0.061,0.276402
2.755,0.122,0.275784
2.755,0.184,0.274918
2.755,0.245,0.274438
2.755,0.306,0.273830
2.755,0.367,0.273100
2.755,0.429,0.272744
2.755,0.490,0.272554
2.755,0.551,0.271886
2.755,0.612,0.271110
2.755,0.673,0.270234
2.755,0.735,0.269870
2.755,0.796,0.269394
2.755,0.857,0.268664
2.755,0.918,0.267754
2.755,0.980,0.267226
2.755,1.041,0.266598
2.755,1.102,0.265934
2.755,1.163,0.265446
2.755,1.224,0.264836
2.755,1.286,0.263892
2.755,1.347,0.263372
2.755,1.408,0.262722
2.755,1.469,0.262032
2.755,1.531,0.261378
2.755,1.592,0.261158
2.755,1.653,0.260388
2.755,1.714,0.259910
2.755,1.776,0.259178
2.755,1.837,0.258924
2.755,1.898,0.258506
2.755,1.959,0.257974
2.755,2.020,0.257160
2.755,2.082,0.256370
2.755,2.143,0.255690
2.755,2.204,0.254868
2.755,2.265,0.254256
2.755,2.327,0.253682
2.755,2.388,0.253126
2.755,2.449,0.252414
2.755,2.510,0.251940
2.755,2.571,0.251432
2.755,2.633,0.250880
2.755,2.694,0.250604
2.755,2.755,0.250128
2.755,2.816,0.249672
2.755,2.878,0.249310
2.755,2.939,0.248778
2.755,3.000,0.247984
2.816,0.000,0.286356
2.816,0.061,0.285502
2.816,0.122,0.284938
2.816,0.184,0.284210
2.816,0.245,0.283680
2.816,0.306,0.283086
2.816,0.367,0.282452
2.816,0.429,0.281560
2.816,0.490,0.281368
2.816,0.551,0.280868
2.816,0.612,0.280184
2.816,0.673,0.279262
2.816,0.735,0.278290
2.816,0.796,0.277606
2.816,0.857,0.276396
2.816,0.918,0.275506
2.816,0.980,0.274952
2.816,1.041,0.274270
2.816,1.102,0.273750
2.816,1.163,0.273094
2.816,1.224,0.272862
2.816,1.286,0.272322
2.816,1.347,0.271778
2.816,1.408,0.271198
2.816,1.469,0.270470
2.816,1.531,0.269828
2.816,1.592,0.269390
2.816,1.653,0.268670
2.816,1.714,0.268220
2.816,1.776,0.267596
2.816,1.837,0.267316
2.816,1.898,0.266606
2.816,1.959,0.266168
2.816,2.020,0.265232
2.816,2.082,0.264664
2.816,2.143,0.264118
2.816,2.204,0.263178
2.816,2.265,0.262588
2.816,2.327,0.261554
2.816,2.388,0.260894
2.816,2.449,0.260214
2.816,2.510,0.259630
2.816,2.571,0.259248
2.816,2.633,0.258592
2.816,2.694,0.258254
2.816,2.755,0.257728
2.816,2.816,0.257060
2.816,2.878,0.256668
2.816,2.939,0.256228
2.816,3.000,0.255680
2.878,0.000,0.294510
2.878,0.061,0.293624
2.878,0.122,0.292970
2.878,0.184,0.292294
2.878,0.245,0.291818
2.878,0.306,0.291138
2.878,0.367,0.290462
2.878,0.429,0.289880
2.878,0.490,0.289378
2.878,0.551,0.288514
2.878,0.612,0.287458
2.878,0.673,0.286660
2.878,0.735,0.285760
2.878,0.796,0.284788
2.878,0.857,0.283778
2.878,0.918,0.283018
2.878,0.980,0.280998
2.878,1.041,0.280356
2.878,1.102,0.279756
2.878,1.163,0.279202
2.878,1.224,0.278562
2.878,1.286,0.278336
2.878,1.347,0.277864
2.878,1.408,0.277162
2.878,1.469,0.276474
2.878,1.531,0.275822
2.878,1.592,0.275542
2.878,1.653,0.274718
2.878,1.714,0.274254
2.878,1.776,0.273628
2.878,1.837,0.273020
2.878,1.898,0.272318
2.878,1.959,0.271554
2.878,2.020,0.271018
2.878,2.082,0.270368
2.878,2.143,0.269504
2.878,2.204,0.268724
2.878,2.265,0.268554
2.878,2.327,0.267764
2.878,2.388,0.267008
2.878,2.449,0.266498
2.878,2.510,0.265894
2.878,2.571,0.265166
2.878,2.633,0.264632
2.878,2.694,0.263872
2.878,2.755,0.263326
2.878,2.816,0.262710
2.878,2.878,0.262156
2.878,2.939,0.261778
2.878,3.000,0.261040
2.939,0.000,0.299566
2.939,0.061,0.298758
2.939,0.122,0.298310
2.939,0.184,0.297376
2.939,0.245,0.296502
2.939,0.306,0.295536
2.939,0.367,0.294936
2.939,0.429,0.294416
2.939,0.490,0.293836
2.939,0.551,0.293058
2.939,0.612,0.292216
2.939,0.673,0.291634
2.939,0.735,0.290794
2.939,0.796,0.289982
2.939,0.857,0.289254
2.939,0.918,0.288350
2.939,0.980,0.287694
2.939,1.041,0.286832
2.939,1.102,0.286332
2.939,1.163,0.285788
2.939,1.224,0.284988
2.939,1.286,0.284766
2.939,1.347,0.284368
2.939,1.408,0.283600
2.939,1.469,0.283050
2.939,1.531,0.282484
2.939,1.592,0.281800
2.939,1.653,0.280800
2.939,1.714,0.280218
2.939,1.776,0.279782
2.939,1.837,0.279162
2.939,1.898,0.278524
2.939,1.959,0.277806
2.939,2.020,0.277108
2.939,2.082,0.276486
2.939,2.143,0.275638
2.939,2.204,0.275000
2.939,2.265,0.274524
2.939,2.327,0.273870
2.939,2.388,0.273258
2.939,2.449,0.272466
2.939,2.510,0.271742
2.939,2.571,0.270946
2.939,2.633,0.270488
2.939,2.694,0.270100
2.939,2.755,0.269428
2.939,2.816,0.268654
2.939,2.878,0.267776
2.939,2.939,0.267048
2.939,3.000,0.266524
3.000,0.000,0.306010
3.000,0.061,0.305134
3.000,0.122,0.304340
3.000,0.184,0.303520
3.000,0.245,0.302642
3.000,0.306,0.301832
3.000,0.367,0.301052
3.000,0.429,0.300330
3.000,0.490,0.299510
3.000,0.551,0.298844
3.000,0.612,0.297960
3.000,0.673,0.297216
3.000,0.735,0.296324
3.000,0.796,0.295336
3.000,0.857,0.295052
3.000,0.918,0.294556
3.000,0.980,0.293638
3.000,1.041,0.292844
3.000,1.102,0.292486
3.000,1.163,0.291700
3.000,1.224,0.291088
3.000,1.286,0.290252
3.000,1.347,0.289676
3.000,1.408,0.289100
3.000,1.469,0.288314
3.000,1.531,0.288102
3.000,1.592,0.287352
3.000,1.653,0.286158
3.000,1.714,0.285552
3.000,1.776,0.285194
3.000,1.837,0.284266
3.000,1.898,0.283414
3.000,1.959,0.282972
3.000,2.020,0.282540
3.000,2.082,0.281910
3.000,2.143,0.281216
3.000,2.204,0.280290
3.000,2.265,0.279538
3.000,2.327,0.278750
3.000,2.388,0.278170
3.000,2.449,0.277488
3.000,2.510,0.277094
3.000,2.571,0.276256
3.000,2.633,0.275702
3.000,2.694,0.274964
3.000,2.755,0.274186
3.000,2.816,0.273624
3.000,2.878,0.272512
3.000,2.939,0.271846
3.000,3.000,0.271202
