J,h,magnetization_density
1.224,-0.469,0.999676
1.224,-0.429,0.999722
1.224,-0.388,0.999742
1.224,-0.347,0.999766
1.224,-0.306,0.999790
1.224,-0.265,0.999822
1.224,-0.224,0.999834
1.224,-0.184,0.999822
1.224,-0.143,0.999834
1.224,-0.102,0.999854
1.224,-0.061,0.999866
1.224,-0.020,0.999872
1.224,0.020,0.999882
1.224,0.061,0.999888
1.224,0.102,0.999892
1.224,0.143,0.999902
1.224,0.184,0.999902
1.224,0.224,0.999906
1.224,0.265,0.999926
1.224,0.306,0.999932
1.224,0.347,0.999934
1.224,0.388,0.999938
1.224,0.429,0.999938
1.224,0.469,0.999942
1.224,0.510,0.999944
1.224,0.551,0.999948
1.224,0.592,0.999954
1.224,0.633,0.999956
1.224,0.673,0.999956
1.224,0.714,0.999986
1.224,0.755,0.999986
1.224,0.796,0.999986
1.224,0.837,0.999986
1.224,0.878,0.999988
1.224,0.918,0.999990
1.224,0.959,0.999990
1.224,1.000,0.999990
1.286,-1.000,0.999190
1.286,-0.959,0.999306
1.286,-0.918,0.999378
1.286,-0.878,0.999470
1.286,-0.837,0.999528
1.286,-0.796,0.999588
1.286,-0.755,0.999646
1.286,-0.714,0.999682
1.286,-0.673,0.999714
1.286,-0.633,0.999742
1.286,-0.592,0.999770
1.286,-0.551,0.999782
1.286,-0.510,0.999796
1.286,-0.469,0.999802
1.286,-0.429,0.999818
1.286,-0.388,0.999844
1.286,-0.347,0.999860
1.286,-0.306,0.999866
1.286,-0.265,0.999880
1.286,-0.224,0.999890
1.286,-0.184,0.999898
1.286,-0.143,0.999912
1.286,-0.102,0.999918
1.286,-0.061,0.999922
1.286,-0.020,0.999912
1.286,0.020,0.999922
1.286,0.061,0.999928
1.286,0.102,0.999934
1.286,0.143,0.999940
1.286,0.184,0.999942
1.286,0.224,0.999942
1.286,0.265,0.999950
1.286,0.306,0.999954
1.286,0.347,0.999958
1.286,0.388,0.999960
1.286,0.429,0.999962
1.286,0.469,0.999968
1.286,0.510,0.999972
1.286,0.551,0.999976
1.286,0.592,0.999976
1.286,0.633,0.999976
1.286,0.673,0.999978
1.286,0.714,0.999980
1.286,0.755,0.999982
1.286,0.796,0.999982
1.286,0.837,0.999984
1.286,0.878,0.999994
1.286,0.918,0.999996
1.286,0.959,0.999996
1.286,1.000,0.999996
1.347,-1.000,0.999668
1.347,-0.959,0.999704
1.347,-0.918,0.999742
1.347,-0.878,0.999780
1.347,-0.837,0.999796
1.347,-0.796,0.999810
1.347,-0.755,0.999828
1.347,-0.714,0.999836
1.347,-0.673,0.999848
1.347,-0.633,0.999862
1.347,-0.592,0.999872
1.347,-0.551,0.999882
1.347,-0.510,0.999890
1.347,-0.469,0.999902
1.347,-0.429,0.999918
1.347,-0.388,0.999926
1.347,-0.347,0.999926
1.347,-0.306,0.999936
1.347,-0.265,0.999912
1.347,-0.224,0.999918
1.347,-0.184,0.999930
1.347,-0.143,0.999936
1.347,-0.102,0.999944
1.347,-0.061,0.999946
1.347,-0.020,0.999948
1.347,0.020,0.999952
1.347,0.061,0.999952
1.347,0.102,0.999952
1.347,0.143,0.999960
1.347,0.184,0.999960
1.347,0.224,0.999962
1.347,0.265,0.999966
1.347,0.306,0.999966
1.347,0.347,0.999968
1.347,0.388,0.999972
1.347,0.429,0.999976
1.347,0.469,0.999980
1.347,0.510,0.999982
1.347,0.551,0.999984
1.347,0.592,0.999986
1.347,0.633,0.999990
1.347,0.673,0.999990
1.347,0.714,0.999990
1.347,0.755,0.999992
1.347,0.796,0.999992
1.347,0.837,0.999994
1.347,0.878,0.999994
1.347,0.918,0.999996
1.347,0.959,0.999996
1.347,1.000,0.999998
1.408,-1.000,0.999754
1.408,-0.959,0.999776
1.408,-0.918,0.999792
1.408,-0.878,0.999816
1.408,-0.837,0.999828
1.408,-0.796,0.999846
1.408,-0.755,0.999872
1.408,-0.714,0.999882
1.408,-0.673,0.999894
1.408,-0.633,0.999910
1.408,-0.592,0.999912
1.408,-0.551,0.999920
1.408,-0.510,0.999918
1.408,-0.469,0.999920
1.408,-0.429,0.999922
1.408,-0.388,0.999928
1.408,-0.347,0.999938
1.408,-0.306,0.999940
1.408,-0.265,0.999948
1.408,-0.224,0.999950
1.408,-0.184,0.999952
1.408,-0.143,0.999958
1.408,-0.102,0.999974
1.408,-0.061,0.999976
1.408,-0.020,0.999978
1.408,0.020,0.999978
1.408,0.061,0.999980
1.408,0.102,0.999982
1.408,0.143,0.999982
1.408,0.184,0.999984
1.408,0.224,0.999984
1.408,0.265,0.999984
1.408,0.306,0.999984
1.408,0.347,0.999986
1.408,0.388,0.999988
1.408,0.429,0.999988
1.408,0.469,0.999988
1.408,0.510,0.999988
1.408,0.551,0.999990
1.408,0.592,0.999990
1.408,0.633,0.999994
1.408,0.673,0.999994
1.408,0.714,0.999996
1.408,0.755,0.999996
1.408,0.796,1.000000
1.408,0.837,1.000000
1.408,0.878,1.000000
1.408,0.918,1.000000
1.408,0.959,1.000000
1.408,1.000,1.000000
1.469,-1.000,0.999898
1.469,-0.959,0.999912
1.469,-0.918,0.999918
1.469,-0.878,0.999920
1.469,-0.837,0.999928
1.469,-0.796,0.999916
1.469,-0.755,0.999922
1.469,-0.714,0.999924
1.469,-0.673,0.999930
1.469,-0.633,0.999934
1.469,-0.592,0.999942
1.469,-0.551,0.999948
1.469,-0.510,0.999952
1.469,-0.469,0.999958
1.469,-0.429,0.999960
1.469,-0.388,0.999964
1.469,-0.347,0.999976
1.469,-0.306,0.999978
1.469,-0.265,0.999978
1.469,-0.224,0.999980
1.469,-0.184,0.999984
1.469,-0.143,0.999988
1.469,-0.102,0.999990
1.469,-0.061,0.999990
1.469,-0.020,0.999990
1.469,0.020,0.999992
1.469,0.061,0.999992
1.469,0.102,0.999992
1.469,0.143,0.999992
1.469,0.184,0.999994
1.469,0.224,0.999996
1.469,0.265,0.999998
1.469,0.306,0.999998
1.469,0.347,0.999998
1.469,0.388,0.999998
1.469,0.429,0.999998
1.469,0.469,0.999998
1.469,0.510,0.999998
1.469,0.551,0.999992
1.469,0.592,0.999992
1.469,0.633,0.999992
1.469,0.673,0.999994
1.469,0.714,0.999996
1.469,0.755,0.999996
1.469,0.796,0.999996
1.469,0.837,0.999996
1.469,0.878,0.999998
1.469,0.918,0.999998
1.469,0.959,0.999998
1.469,1.000,0.999998
1.531,-1.000,0.999920
1.531,-0.959,0.999930
1.531,-0.918,0.999948
1.531,-0.878,0.999952
1.531,-0.837,0.999954
1.531,-0.796,0.999956
1.531,-0.755,0.999960
1.531,-0.714,0.999964
1.531,-0.673,0.999964
1.531,-0.633,0.999964
1.531,-0.592,0.999970
1.531,-0.551,0.999974
1.531,-0.510,0.999974
1.531,-0.469,0.999980
1.531,-0.429,0.999984
1.531,-0.388,0.999986
1.531,-0.347,0.999986
1.531,-0.306,0.999988
1.531,-0.265,0.999988
1.531,-0.224,0.999990
1.531,-0.184,0.999980
1.531,-0.143,0.999980
1.531,-0.102,0.999980
1.531,-0.061,0.999982
1.531,-0.020,0.999986
1.531,0.020,0.999986
1.531,0.061,0.999986
1.531,0.102,0.999986
1.531,0.143,0.999988
1.531,0.184,0.999988
1.531,0.224,0.999988
1.531,0.265,0.999998
1.531,0.306,0.999998
1.531,0.347,0.999998
1.531,0.388,0.999998
1.531,0.429,0.999998
1.531,0.469,0.999998
1.531,0.510,0.999998
1.531,0.551,0.999998
1.531,0.592,0.999998
1.531,0.633,0.999998
1.531,0.673,0.999998
1.531,0.714,1.000000
1.531,0.755,1.000000
1.531,0.796,1.000000
1.531,0.837,1.000000
1.531,0.878,1.000000
1.531,0.918,1.000000
1.531,0.959,1.000000
1.531,1.000,1.000000
1.592,-1.000,0.999960
1.592,-0.959,0.999964
1.592,-0.918,0.999966
1.592,-0.878,0.999974
1.592,-0.837,0.999978
1.592,-0.796,0.999980
1.592,-0.755,0.999982
1.592,-0.714,0.999986
1.592,-0.673,0.999992
1.592,-0.633,0.999992
1.592,-0.592,0.999992
1.592,-0.551,0.999994
1.592,-0.510,0.999994
1.592,-0.469,0.999994
1.592,-0.429,0.999990
1.592,-0.388,0.999990
1.592,-0.347,0.999994
1.592,-0.306,0.999994
1.592,-0.265,0.999996
1.592,-0.224,0.999996
1.592,-0.184,0.999996
1.592,-0.143,0.999996
1.592,-0.102,0.999996
1.592,-0.061,1.000000
1.592,-0.020,1.000000
1.592,0.020,0.999992
1.592,0.061,0.999992
1.592,0.102,0.999992
1.592,0.143,0.999992
1.592,0.184,0.999992
1.592,0.224,0.999992
1.592,0.265,0.999992
1.592,0.306,0.999994
1.592,0.347,0.999994
1.592,0.388,0.999994
1.592,0.429,0.999994
1.592,0.469,1.000000
1.592,0.510,1.000000
1.592,0.551,1.000000
1.592,0.592,1.000000
1.592,0.633,1.000000
1.592,0.673,1.000000
1.592,0.714,1.000000
1.592,0.755,1.000000
1.592,0.796,1.000000
1.592,0.837,1.000000
1.592,0.878,1.000000
1.592,0.918,1.000000
1.592,0.959,1.000000
1.592,1.000,1.000000
1.653,-1.000,0.999968
1.653,-0.959,0.999974
1.653,-0.918,0.999974
1.653,-0.878,0.999974
1.653,-0.837,0.999980
1.653,-0.796,0.999984
1.653,-0.755,0.999984
1.653,-0.714,0.999982
1.653,-0.673,0.999982
1.653,-0.633,0.999982
1.653,-0.592,0.999984
1.653,-0.551,0.999984
1.653,-0.510,0.999984
1.653,-0.469,0.999984
1.653,-0.429,0.999984
1.653,-0.388,0.999984
1.653,-0.347,0.999984
1.653,-0.306,0.999986
1.653,-0.265,0.999998
1.653,-0.224,0.999998
1.653,-0.184,0.999998
1.653,-0.143,0.999998
1.653,-0.102,0.999998
1.653,-0.061,0.999998
1.653,-0.020,0.999998
1.653,0.020,0.999998
1.653,0.061,0.999998
1.653,0.102,0.999998
1.653,0.143,0.999998
1.653,0.184,1.000000
1.653,0.224,1.000000
1.653,0.265,1.000000
1.653,0.306,1.000000
1.653,0.347,1.000000
1.653,0.388,1.000000
1.653,0.429,1.000000
1.653,0.469,1.000000
1.653,0.510,1.000000
1.653,0.551,1.000000
1.653,0.592,1.000000
1.653,0.633,0.999998
1.653,0.673,0.999998
1.653,0.714,0.999998
1.653,0.755,0.999998
1.653,0.796,0.999998
1.653,0.837,0.999998
1.653,0.878,0.999998
1.653,0.918,0.999998
1.653,0.959,0.999998
1.653,1.000,1.000000
1.714,-1.000,0.999974
1.714,-0.959,0.999972
1.714,-0.918,0.999972
1.714,-0.878,0.999976
1.714,-0.837,0.999988
1.714,-0.796,0.999988
1.714,-0.755,0.999988
1.714,-0.714,0.999988
1.714,-0.673,0.999988
1.714,-0.633,0.999988
1.714,-0.592,0.999988
1.714,-0.551,0.999988
1.714,-0.510,0.999996
1.714,-0.469,0.999996
1.714,-0.429,0.999996
1.714,-0.388,0.999996
1.714,-0.347,0.999996
1.714,-0.306,0.999996
1.714,-0.265,0.999996
1.714,-0.224,0.999996
1.714,-0.184,0.999996
1.714,-0.143,0.999998
1.714,-0.102,0.999998
1.714,-0.061,0.999998
1.714,-0.020,0.999998
1.714,0.020,0.999998
1.714,0.061,0.999998
1.714,0.102,0.999998
1.714,0.143,0.999998
1.714,0.184,0.999998
1.714,0.224,0.999998
1.714,0.265,0.999998
1.714,0.306,0.999998
1.714,0.347,0.999998
1.714,0.388,1.000000
1.714,0.429,1.000000
1.714,0.469,1.000000
1.714,0.510,1.000000
1.714,0.551,1.000000
1.714,0.592,1.000000
1.714,0.633,1.000000
1.714,0.673,1.000000
1.714,0.714,1.000000
1.714,0.755,1.000000
1.714,0.796,1.000000
1.714,0.837,1.000000
1.714,0.878,1.000000
1.714,0.918,1.000000
1.714,0.959,1.000000
1.714,1.000,1.000000
1.776,-1.000,0.999978
1.776,-0.959,0.999980
1.776,-0.918,0.999982
1.776,-0.878,0.999984
1.776,-0.837,0.999984
1.776,-0.796,0.999986
1.776,-0.755,0.999986
1.776,-0.714,0.999992
1.776,-0.673,0.999994
1.776,-0.633,0.999994
1.776,-0.592,0.999994
1.776,-0.551,0.999994
1.776,-0.510,0.999994
1.776,-0.469,0.999994
1.776,-0.429,0.999994
1.776,-0.388,0.999994
1.776,-0.347,1.000000
1.776,-0.306,1.000000
1.776,-0.265,1.000000
1.776,-0.224,1.000000
1.776,-0.184,1.000000
1.776,-0.143,1.000000
1.776,-0.102,1.000000
1.776,-0.061,1.000000
1.776,-0.020,1.000000
1.776,0.020,1.000000
1.776,0.061,1.000000
1.776,0.102,1.000000
1.776,0.143,1.000000
1.776,0.184,1.000000
1.776,0.224,1.000000
1.776,0.265,1.000000
1.776,0.306,1.000000
1.776,0.347,1.000000
1.776,0.388,1.000000
1.776,0.429,1.000000
1.776,0.469,1.000000
1.776,0.510,1.000000
1.776,0.551,1.000000
1.776,0.592,1.000000
1.776,0.633,1.000000
1.776,0.673,1.000000
1.776,0.714,1.000000
1.776,0.755,1.000000
1.776,0.796,1.000000
1.776,0.837,1.000000
1.776,0.878,1.000000
1.776,0.918,1.000000
1.776,0.959,1.000000
1.776,1.000,1.000000
1.837,-1.000,0.999992
1.837,-0.959,0.999992
1.837,-0.918,0.999992
1.837,-0.878,0.999992
1.837,-0.837,0.999992
1.837,-0.796,0.999992
1.837,-0.755,0.999992
1.837,-0.714,0.999992
1.837,-0.673,0.999994
1.837,-0.633,0.999994
1.837,-0.592,0.999990
1.837,-0.551,0.999994
1.837,-0.510,0.999994
1.837,-0.469,0.999994
1.837,-0.429,0.999994
1.837,-0.388,0.999994
1.837,-0.347,0.999996
1.837,-0.306,0.999996
1.837,-0.265,0.999996
1.837,-0.224,0.999996
1.837,-0.184,0.999996
1.837,-0.143,0.999998
1.837,-0.102,0.999998
1.837,-0.061,0.999998
1.837,-0.020,0.999998
1.837,0.020,0.999998
1.837,0.061,0.999998
1.837,0.102,0.999998
1.837,0.143,1.000000
1.837,0.184,1.000000
1.837,0.224,1.000000
1.837,0.265,1.000000
1.837,0.306,1.000000
1.837,0.347,1.000000
1.837,0.388,1.000000
1.837,0.429,1.000000
1.837,0.469,1.000000
1.837,0.510,1.000000
1.837,0.551,1.000000
1.837,0.592,1.000000
1.837,0.633,1.000000
1.837,0.673,1.000000
1.837,0.714,1.000000
1.837,0.755,1.000000
1.837,0.796,1.000000
1.837,0.837,1.000000
1.837,0.878,1.000000
1.837,0.918,1.000000
1.837,0.959,1.000000
1.837,1.000,1.000000
1.898,-1.000,0.999996
1.898,-0.959,0.999996
1.898,-0.918,0.999996
1.898,-0.878,0.999996
1.898,-0.837,0.999998
1.898,-0.796,0.999998
1.898,-0.755,0.999998
1.898,-0.714,0.999998
1.898,-0.673,0.999998
1.898,-0.633,0.999998
1.898,-0.592,0.999998
1.898,-0.551,0.999998
1.898,-0.510,0.999998
1.898,-0.469,0.999998
1.898,-0.429,0.999998
1.898,-0.388,1.000000
1.898,-0.347,1.000000
1.898,-0.306,1.000000
1.898,-0.265,1.000000
1.898,-0.224,1.000000
1.898,-0.184,1.000000
1.898,-0.143,1.000000
1.898,-0.102,1.000000
1.898,-0.061,1.000000
1.898,-0.020,1.000000
1.898,0.020,0.999998
1.898,0.061,0.999998
1.898,0.102,0.999998
1.898,0.143,1.000000
1.898,0.184,1.000000
1.898,0.224,1.000000
1.898,0.265,1.000000
1.898,0.306,1.000000
1.898,0.347,1.000000
1.898,0.388,1.000000
1.898,0.429,1.000000
1.898,0.469,1.000000
1.898,0.510,1.000000
1.898,0.551,1.000000
1.898,0.592,1.000000
1.898,0.633,1.000000
1.898,0.673,1.000000
1.898,0.714,1.000000
1.898,0.755,1.000000
1.898,0.796,1.000000
1.898,0.837,1.000000
1.898,0.878,1.000000
1.898,0.918,1.000000
1.898,0.959,1.000000
1.898,1.000,1.000000
1.959,-1.000,1.000000
1.959,-0.959,1.000000
1.959,-0.918,1.000000
1.959,-0.878,1.000000
1.959,-0.837,1.000000
1.959,-0.796,1.000000
1.959,-0.755,1.000000
1.959,-0.714,1.000000
1.959,-0.673,1.000000
1.959,-0.633,1.000000
1.959,-0.592,1.000000
1.959,-0.551,1.000000
1.959,-0.510,1.000000
1.959,-0.469,1.000000
1.959,-0.429,1.000000
1.959,-0.388,1.000000
1.959,-0.347,1.000000
1.959,-0.306,1.000000
1.959,-0.265,1.000000
1.959,-0.224,1.000000
1.959,-0.184,1.000000
1.959,-0.143,1.000000
1.959,-0.102,1.000000
1.959,-0.061,1.000000
1.959,-0.020,1.000000
1.959,0.020,1.000000
1.959,0.061,1.000000
1.959,0.102,1.000000
1.959,0.143,1.000000
1.959,0.184,1.000000
1.959,0.224,1.000000
1.959,0.265,1.000000
1.959,0.306,1.000000
1.959,0.347,1.000000
1.959,0.388,1.000000
1.959,0.429,1.000000
1.959,0.469,1.000000
1.959,0.510,1.000000
1.959,0.551,1.000000
1.959,0.592,1.000000
1.959,0.633,1.000000
1.959,0.673,1.000000
1.959,0.714,1.000000
1.959,0.755,1.000000
1.959,0.796,1.000000
1.959,0.837,1.000000
1.959,0.878,1.000000
1.959,0.918,1.000000
1.959,0.959,1.000000
1.959,1.000,1.000000
2.020,-1.000,0.999998
2.020,-0.959,0.999998
2.020,-0.918,1.000000
2.020,-0.878,1.000000
2.020,-0.837,1.000000
2.020,-0.796,1.000000
2.020,-0.755,1.000000
2.020,-0.714,1.000000
2.020,-0.673,1.000000
2.020,-0.633,1.000000
2.020,-0.592,1.000000
2.020,-0.551,1.000000
2.020,-0.510,1.000000
2.020,-0.469,1.000000
2.020,-0.429,1.000000
2.020,-0.388,1.000000
2.020,-0.347,1.000000
2.020,-0.306,1.000000
2.020,-0.265,1.000000
2.020,-0.224,1.000000
2.020,-0.184,1.000000
2.020,-0.143,1.000000
2.020,-0.102,1.000000
2.020,-0.061,1.000000
2.020,-0.020,1.000000
2.020,0.020,1.000000
2.020,0.061,1.000000
2.020,0.102,1.000000
2.020,0.143,1.000000
2.020,0.184,1.000000
2.020,0.224,1.000000
2.020,0.265,1.000000
2.020,0.306,1.000000
2.020,0.347,1.000000
2.020,0.388,1.000000
2.020,0.429,1.000000
2.020,0.469,1.000000
2.020,0.510,1.000000
2.020,0.551,1.000000
2.020,0.592,1.000000
2.020,0.633,1.000000
2.020,0.673,1.000000
2.020,0.714,1.000000
2.020,0.755,1.000000
2.020,0.796,1.000000
2.020,0.837,1.000000
2.020,0.878,1.000000
2.020,0.918,1.000000
2.020,0.959,1.000000
2.020,1.000,1.000000
2.082,-1.000,1.000000
2.082,-0.959,1.000000
2.082,-0.918,1.000000
2.082,-0.878,1.000000
2.082,-0.837,1.000000
2.082,-0.796,1.000000
2.082,-0.755,1.000000
2.082,-0.714,1.000000
2.082,-0.673,1.000000
2.082,-0.633,1.000000
2.082,-0.592,1.000000
2.082,-0.551,1.000000
2.082,-0.510,1.000000
2.082,-0.469,1.000000
2.082,-0.429,1.000000
2.082,-0.388,1.000000
2.082,-0.347,1.000000
2.082,-0.306,1.000000
2.082,-0.265,1.000000
2.082,-0.224,1.000000
2.082,-0.184,1.000000
2.082,-0.143,1.000000
2.082,-0.102,1.000000
2.082,-0.061,1.000000
2.082,-0.020,1.000000
2.082,0.020,1.000000
2.082,0.061,1.000000
2.082,0.102,1.000000
2.082,0.143,1.000000
2.082,0.184,1.000000
2.082,0.224,1.000000
2.082,0.265,1.000000
2.082,0.306,1.000000
2.082,0.347,1.000000
2.082,0.388,1.000000
2.082,0.429,1.000000
2.082,0.469,1.000000
2.082,0.510,1.000000
2.082,0.551,1.000000
2.082,0.592,1.000000
2.082,0.633,1.000000
2.082,0.673,1.000000
2.082,0.714,1.000000
2.082,0.755,1.000000
2.082,0.796,1.000000
2.082,0.837,1.000000
2.082,0.878,1.000000
2.082,0.918,1.000000
2.082,0.959,1.000000
2.082,1.000,1.000000
2.143,-1.000,1.000000
2.143,-0.959,1.000000
2.143,-0.918,1.000000
2.143,-0.878,1.000000
2.143,-0.837,1.000000
2.143,-0.796,1.000000
2.143,-0.755,1.000000
2.143,-0.714,1.000000
2.143,-0.673,1.000000
2.143,-0.633,1.000000
2.143,-0.592,1.000000
2.143,-0.551,1.000000
2.143,-0.510,1.000000
2.143,-0.469,1.000000
2.143,-0.429,1.000000
2.143,-0.388,1.000000
2.143,-0.347,1.000000
2.143,-0.306,1.000000
2.143,-0.265,1.000000
2.143,-0.224,1.000000
2.143,-0.184,1.000000
2.143,-0.143,1.000000
2.143,-0.102,1.000000
2.143,-0.061,1.000000
2.143,-0.020,1.000000
2.143,0.020,1.000000
2.143,0.061,1.000000
2.143,0.102,1.000000
2.143,0.143,1.000000
2.143,0.184,1.000000
2.143,0.224,1.000000
2.143,0.265,1.000000
2.143,0.306,1.000000
2.143,0.347,1.000000
2.143,0.388,1.000000
2.143,0.429,1.000000
2.143,0.469,1.000000
2.143,0.510,1.000000
2.143,0.551,1.000000
2.143,0.592,1.000000
2.143,0.633,1.000000
2.143,0.673,1.000000
2.143,0.714,1.000000
2.143,0.755,1.000000
2.143,0.796,1.000000
2.143,0.837,1.000000
2.143,0.878,1.000000
2.143,0.918,1.000000
2.143,0.959,1.000000
2.143,1.000,1.000000
2.204,-1.000,1.000000
2.204,-0.959,1.000000
2.204,-0.918,1.000000
2.204,-0.878,1.000000
2.204,-0.837,1.000000
2.204,-0.796,1.000000
2.204,-0.755,1.000000
2.204,-0.714,1.000000
2.204,-0.673,1.000000
2.204,-0.633,1.000000
2.204,-0.592,1.000000
2.204,-0.551,1.000000
2.204,-0.510,1.000000
2.204,-0.469,1.000000
2.204,-0.429,1.000000
2.204,-0.388,1.000000
2.204,-0.347,1.000000
2.204,-0.306,1.000000
2.204,-0.265,1.000000
2.204,-0.224,1.000000
2.204,-0.184,1.000000
2.204,-0.143,1.000000
2.204,-0.102,1.000000
2.204,-0.061,1.000000
2.204,-0.020,1.000000
2.204,0.020,1.000000
2.204,0.061,1.000000
2.204,0.102,1.000000
2.204,0.143,1.000000
2.204,0.184,1.000000
2.204,0.224,1.000000
2.204,0.265,1.000000
2.204,0.306,1.000000
2.204,0.347,1.000000
2.204,0.388,1.000000
2.204,0.429,1.000000
2.204,0.469,1.000000
2.204,0.510,1.000000
2.204,0.551,1.000000
2.204,0.592,1.000000
2.204,0.633,1.000000
2.204,0.673,1.000000
2.204,0.714,1.000000
2.204,0.755,1.000000
2.204,0.796,1.000000
2.204,0.837,1.000000
2.204,0.878,1.000000
2.204,0.918,1.000000
2.204,0.959,1.000000
2.204,1.000,1.000000
2.265,-1.000,1.000000
2.265,-0.959,1.000000
2.265,-0.918,1.000000
2.265,-0.878,1.000000
2.265,-0.837,1.000000
2.265,-0.796,1.000000
2.265,-0.755,1.000000
2.265,-0.714,1.000000
2.265,-0.673,1.000000
2.265,-0.633,1.000000
2.265,-0.592,1.000000
2.265,-0.551,1.000000
2.265,-0.510,1.000000
2.265,-0.469,1.000000
2.265,-0.429,1.000000
2.265,-0.388,1.000000
2.265,-0.347,1.000000
2.265,-0.306,1.000000
2.265,-0.265,1.000000
2.265,-0.224,1.000000
2.265,-0.184,1.000000
2.265,-0.143,1.000000
2.265,-0.102,1.000000
2.265,-0.061,1.000000
2.265,-0.020,1.000000
2.265,0.020,1.000000
2.265,0.061,1.000000
2.265,0.102,1.000000
2.265,0.143,1.000000
2.265,0.184,1.000000
2.265,0.224,1.000000
2.265,0.265,1.000000
2.265,0.306,1.000000
2.265,0.347,1.000000
2.265,0.388,1.000000
2.265,0.429,1.000000
2.265,0.469,1.000000
2.265,0.510,1.000000
2.265,0.551,1.000000
2.265,0.592,1.000000
2.265,0.633,1.000000
2.265,0.673,1.000000
2.265,0.714,1.000000
2.265,0.755,1.000000
2.265,0.796,1.000000
2.265,0.837,1.000000
2.265,0.878,1.000000
2.265,0.918,1.000000
2.265,0.959,1.000000
2.265,1.000,1.000000
2.327,-1.000,1.000000
2.327,-0.959,1.000000
2.327,-0.918,1.000000
2.327,-0.878,1.000000
2.327,-0.837,1.000000
2.327,-0.796,1.000000
2.327,-0.755,1.000000
2.327,-0.714,1.000000
2.327,-0.673,1.000000
2.327,-0.633,1.000000
2.327,-0.592,1.000000
2.327,-0.551,1.000000
2.327,-0.510,1.000000
2.327,-0.469,1.000000
2.327,-0.429,1.000000
2.327,-0.388,1.000000
2.327,-0.347,1.000000
2.327,-0.306,1.000000
2.327,-0.265,1.000000
2.327,-0.224,1.000000
2.327,-0.184,1.000000
2.327,-0.143,1.000000
2.327,-0.102,1.000000
2.327,-0.061,1.000000
2.327,-0.020,1.000000
2.327,0.020,1.000000
2.327,0.061,1.000000
2.327,0.102,1.000000
2.327,0.143,1.000000
2.327,0.184,1.000000
2.327,0.224,1.000000
2.327,0.265,1.000000
2.327,0.306,1.000000
2.327,0.347,1.000000
2.327,0.388,1.000000
2.327,0.429,1.000000
2.327,0.469,1.000000
2.327,0.510,1.000000
2.327,0.551,1.000000
2.327,0.592,1.000000
2.327,0.633,1.000000
2.327,0.673,1.000000
2.327,0.714,1.000000
2.327,0.755,1.000000
2.327,0.796,1.000000
2.327,0.837,1.000000
2.327,0.878,1.000000
2.327,0.918,1.000000
2.327,0.959,1.000000
2.327,1.000,1.000000
2.388,-1.000,1.000000
2.388,-0.959,1.000000
2.388,-0.918,1.000000
2.388,-0.878,1.000000
2.388,-0.837,1.000000
2.388,-0.796,1.000000
2.388,-0.755,1.000000
2.388,-0.714,1.000000
2.388,-0.673,1.000000
2.388,-0.633,1.000000
2.388,-0.592,1.000000
2.388,-0.551,1.000000
2.388,-0.510,1.000000
2.388,-0.469,1.000000
2.388,-0.429,1.000000
2.388,-0.388,1.000000
2.388,-0.347,1.000000
2.388,-0.306,1.000000
2.388,-0.265,1.000000
2.388,-0.224,1.000000
2.388,-0.184,1.000000
2.388,-0.143,1.000000
2.388,-0.102,1.000000
2.388,-0.061,1.000000
2.388,-0.020,1.000000
2.388,0.020,1.000000
2.388,0.061,1.000000
2.388,0.102,1.000000
2.388,0.143,1.000000
2.388,0.184,1.000000
2.388,0.224,1.000000
2.388,0.265,1.000000
2.388,0.306,1.000000
2.388,0.347,1.000000
2.388,0.388,1.000000
2.388,0.429,1.000000
2.388,0.469,1.000000
2.388,0.510,1.000000
2.388,0.551,1.000000
2.388,0.592,1.000000
2.388,0.633,1.000000
2.388,0.673,1.000000
2.388,0.714,1.000000
2.388,0.755,1.000000
2.388,0.796,1.000000
2.388,0.837,1.000000
2.388,0.878,1.000000
2.388,0.918,1.000000
2.388,0.959,1.000000
2.388,1.000,1.000000
2.449,-1.000,1.000000
2.449,-0.959,1.000000
2.449,-0.918,1.000000
2.449,-0.878,1.000000
2.449,-0.837,1.000000
2.449,-0.796,1.000000
2.449,-0.755,1.000000
2.449,-0.714,1.000000
2.449,-0.673,1.000000
2.449,-0.633,1.000000
2.449,-0.592,1.000000
2.449,-0.551,1.000000
2.449,-0.510,1.000000
2.449,-0.469,1.000000
2.449,-0.429,1.000000
2.449,-0.388,1.000000
2.449,-0.347,1.000000
2.449,-0.306,1.000000
2.449,-0.265,1.000000
2.449,-0.224,1.000000
2.449,-0.184,1.000000
2.449,-0.143,1.000000
2.449,-0.102,1.000000
2.449,-0.061,1.000000
2.449,-0.020,1.000000
2.449,0.020,1.000000
2.449,0.061,1.000000
2.449,0.102,1.000000
2.449,0.143,1.000000
2.449,0.184,1.000000
2.449,0.224,1.000000
2.449,0.265,1.000000
2.449,0.306,1.000000
2.449,0.347,1.000000
2.449,0.388,1.000000
2.449,0.429,1.000000
2.449,0.469,1.000000
2.449,0.510,1.000000
2.449,0.551,1.000000
2.449,0.592,1.000000
2.449,0.633,1.000000
2.449,0.673,1.000000
2.449,0.714,1.000000
2.449,0.755,1.000000
2.449,0.796,1.000000
2.449,0.837,1.000000
2.449,0.878,1.000000
2.449,0.918,1.000000
2.449,0.959,1.000000
