J,h,magnetization_density
1.286,1.469,1.000000
1.286,1.531,1.000000
1.286,1.592,1.000000
1.286,1.653,1.000000
1.286,1.714,1.000000
1.286,1.776,1.000000
1.286,1.837,1.000000
1.286,1.898,1.000000
1.286,1.959,1.000000
1.286,2.020,1.000000
1.286,2.082,1.000000
1.286,2.143,1.000000
1.286,2.204,1.000000
1.286,2.265,1.000000
1.286,2.327,1.000000
1.286,2.388,1.000000
1.286,2.449,1.000000
1.286,2.510,1.000000
1.286,2.571,1.000000
1.286,2.633,1.000000
1.286,2.694,1.000000
1.286,2.755,1.000000
1.286,2.816,1.000000
1.286,2.878,1.000000
1.286,2.939,1.000000
1.286,3.000,1.000000
1.347,0.000,0.024344
1.347,0.061,0.999928
1.347,0.122,0.999928
1.347,0.184,0.999960
1.347,0.245,0.999968
1.347,0.306,0.999968
1.347,0.367,0.999968
1.347,0.429,0.999968
1.347,0.490,0.999968
1.347,0.551,0.999976
1.347,0.612,0.999976
1.347,0.673,0.999984
1.347,0.735,0.999992
1.347,0.796,0.999992
1.347,0.857,1.000000
1.347,0.918,1.000000
1.347,0.980,1.000000
1.347,1.041,1.000000
1.347,1.102,1.000000
1.347,1.163,1.000000
1.347,1.224,1.000000
1.347,1.286,1.000000
1.347,1.347,1.000000
1.347,1.408,1.000000
1.347,1.469,1.000000
1.347,1.531,1.000000
1.347,1.592,1.000000
1.347,1.653,1.000000
1.347,1.714,1.000000
1.347,1.776,1.000000
1.347,1.837,1.000000
1.347,1.898,1.000000
1.347,1.959,1.000000
1.347,2.020,1.000000
1.347,2.082,1.000000
1.347,2.143,1.000000
1.347,2.204,1.000000
1.347,2.265,1.000000
1.347,2.327,1.000000
1.347,2.388,1.000000
1.347,2.449,1.000000
1.347,2.510,1.000000
1.347,2.571,1.000000
1.347,2.633,1.000000
1.347,2.694,1.000000
1.347,2.755,1.000000
1.347,2.816,1.000000
1.347,2.878,1.000000
1.347,2.939,1.000000
1.347,3.000,1.000000
1.408,0.000,-0.241152
1.408,0.061,0.999968
1.408,0.122,0.999968
1.408,0.184,0.999968
1.408,0.245,0.999968
1.408,0.306,0.999976
1.408,0.367,0.999976
1.408,0.429,0.999984
1.408,0.490,0.999992
1.408,0.551,0.999992
1.408,0.612,1.000000
1.408,0.673,1.000000
1.408,0.735,1.000000
1.408,0.796,1.000000
1.408,0.857,1.000000
1.408,0.918,1.000000
1.408,0.980,1.000000
1.408,1.041,1.000000
1.408,1.102,1.000000
1.408,1.163,1.000000
1.408,1.224,1.000000
1.408,1.286,1.000000
1.408,1.347,1.000000
1.408,1.408,1.000000
1.408,1.469,1.000000
1.408,1.531,1.000000
1.408,1.592,1.000000
1.408,1.653,1.000000
1.408,1.714,1.000000
1.408,1.776,1.000000
1.408,1.837,1.000000
1.408,1.898,1.000000
1.408,1.959,1.000000
1.408,2.020,1.000000
1.408,2.082,1.000000
1.408,2.143,1.000000
1.408,2.204,1.000000
1.408,2.265,1.000000
1.408,2.327,1.000000
1.408,2.388,1.000000
1.408,2.449,1.000000
1.408,2.510,1.000000
1.408,2.571,1.000000
1.408,2.633,1.000000
1.408,2.694,1.000000
1.408,2.755,1.000000
1.408,2.816,1.000000
1.408,2.878,1.000000
1.408,2.939,1.000000
1.408,3.000,1.000000
1.469,0.000,-0.065840
1.469,0.061,0.999976
1.469,0.122,0.999976
1.469,0.184,0.999984
1.469,0.245,0.999992
1.469,0.306,0.999992
1.469,0.367,1.000000
1.469,0.429,1.000000
1.469,0.490,1.000000
1.469,0.551,1.000000
1.469,0.612,1.000000
1.469,0.673,1.000000
1.469,0.735,1.000000
1.469,0.796,1.000000
1.469,0.857,1.000000
1.469,0.918,1.000000
1.469,0.980,1.000000
1.469,1.041,1.000000
1.469,1.102,1.000000
1.469,1.163,1.000000
1.469,1.224,1.000000
1.469,1.286,1.000000
1.469,1.347,1.000000
1.469,1.408,1.000000
1.469,1.469,1.000000
1.469,1.531,1.000000
1.469,1.592,1.000000
1.469,1.653,1.000000
1.469,1.714,1.000000
1.469,1.776,1.000000
1.469,1.837,1.000000
1.469,1.898,1.000000
1.469,1.959,1.000000
1.469,2.020,1.000000
1.469,2.082,1.000000
1.469,2.143,1.000000
1.469,2.204,1.000000
1.469,2.265,1.000000
1.469,2.327,1.000000
1.469,2.388,1.000000
1.469,2.449,1.000000
1.469,2.510,1.000000
1.469,2.571,1.000000
1.469,2.633,1.000000
1.469,2.694,1.000000
1.469,2.755,1.000000
1.469,2.816,1.000000
1.469,2.878,1.000000
1.469,2.939,1.000000
1.469,3.000,1.000000
1.531,0.000,0.042488
1.531,0.061,0.999992
1.531,0.122,1.000000
1.531,0.184,1.000000
1.531,0.245,1.000000
1.531,0.306,1.000000
1.531,0.367,1.000000
1.531,0.429,1.000000
1.531,0.490,1.000000
1.531,0.551,1.000000
1.531,0.612,1.000000
1.531,0.673,1.000000
1.531,0.735,1.000000
1.531,0.796,1.000000
1.531,0.857,1.000000
1.531,0.918,1.000000
1.531,0.980,1.000000
1.531,1.041,1.000000
1.531,1.102,1.000000
1.531,1.163,1.000000
1.531,1.224,1.000000
1.531,1.286,1.000000
1.531,1.347,1.000000
1.531,1.408,1.000000
1.531,1.469,1.000000
1.531,1.531,1.000000
1.531,1.592,1.000000
1.531,1.653,1.000000
1.531,1.714,1.000000
1.531,1.776,1.000000
1.531,1.837,1.000000
1.531,1.898,1.000000
1.531,1.959,1.000000
1.531,2.020,1.000000
1.531,2.082,1.000000
1.531,2.143,1.000000
1.531,2.204,1.000000
1.531,2.265,1.000000
1.531,2.327,1.000000
1.531,2.388,1.000000
1.531,2.449,1.000000
1.531,2.510,1.000000
1.531,2.571,1.000000
1.531,2.633,1.000000
1.531,2.694,1.000000
1.531,2.755,1.000000
1.531,2.816,1.000000
1.531,2.878,1.000000
1.531,2.939,1.000000
1.531,3.000,1.000000
1.592,0.000,0.178552
1.592,0.061,1.000000
1.592,0.122,1.000000
1.592,0.184,1.000000
1.592,0.245,1.000000
1.592,0.306,1.000000
1.592,0.367,1.000000
1.592,0.429,1.000000
1.592,0.490,1.000000
1.592,0.551,1.000000
1.592,0.612,1.000000
1.592,0.673,1.000000
1.592,0.735,1.000000
1.592,0.796,1.000000
1.592,0.857,1.000000
1.592,0.918,1.000000
1.592,0.980,1.000000
1.592,1.041,1.000000
1.592,1.102,1.000000
1.592,1.163,1.000000
1.592,1.224,1.000000
1.592,1.286,1.000000
1.592,1.347,1.000000
1.592,1.408,1.000000
1.592,1.469,1.000000
1.592,1.531,1.000000
1.592,1.592,1.000000
1.592,1.653,1.000000
1.592,1.714,1.000000
1.592,1.776,1.000000
1.592,1.837,1.000000
1.592,1.898,1.000000
1.592,1.959,1.000000
1.592,2.020,1.000000
1.592,2.082,1.000000
1.592,2.143,1.000000
1.592,2.204,1.000000
1.592,2.265,1.000000
1.592,2.327,1.000000
1.592,2.388,1.000000
1.592,2.449,1.000000
1.592,2.510,1.000000
1.592,2.571,1.000000
1.592,2.633,1.000000
1.592,2.694,1.000000
1.592,2.755,1.000000
1.592,2.816,1.000000
1.592,2.878,1.000000
1.592,2.939,1.000000
1.592,3.000,1.000000
1.653,0.000,-0.033616
1.653,0.061,1.000000
1.653,0.122,1.000000
1.653,0.184,1.000000
1.653,0.245,1.000000
1.653,0.306,1.000000
1.653,0.367,1.000000
1.653,0.429,1.000000
1.653,0.490,1.000000
1.653,0.551,1.000000
1.653,0.612,1.000000
1.653,0.673,1.000000
1.653,0.735,1.000000
1.653,0.796,1.000000
1.653,0.857,1.000000
1.653,0.918,1.000000
1.653,0.980,1.000000
1.653,1.041,1.000000
1.653,1.102,1.000000
1.653,1.163,1.000000
1.653,1.224,1.000000
1.653,1.286,1.000000
1.653,1.347,1.000000
1.653,1.408,1.000000
1.653,1.469,1.000000
1.653,1.531,1.000000
1.653,1.592,1.000000
1.653,1.653,1.000000
1.653,1.714,1.000000
1.653,1.776,1.000000
1.653,1.837,1.000000
1.653,1.898,1.000000
1.653,1.959,1.000000
1.653,2.020,1.000000
1.653,2.082,1.000000
1.653,2.143,1.000000
1.653,2.204,1.000000
1.653,2.265,1.000000
1.653,2.327,1.000000
1.653,2.388,1.000000
1.653,2.449,1.000000
1.653,2.510,1.000000
1.653,2.571,1.000000
1.653,2.633,1.000000
1.653,2.694,1.000000
1.653,2.755,1.000000
1.653,2.816,1.000000
1.653,2.878,1.000000
1.653,2.939,1.000000
1.653,3.000,1.000000
1.714,0.000,0.059072
1.714,0.061,1.000000
1.714,0.122,1.000000
1.714,0.184,1.000000
1.714,0.245,1.000000
1.714,0.306,1.000000
1.714,0.367,1.000000
1.714,0.429,1.000000
1.714,0.490,1.000000
1.714,0.551,1.000000
1.714,0.612,1.000000
1.714,0.673,1.000000
1.714,0.735,1.000000
1.714,0.796,1.000000
1.714,0.857,1.000000
1.714,0.918,1.000000
1.714,0.980,1.000000
1.714,1.041,1.000000
1.714,1.102,1.000000
1.714,1.163,1.000000
1.714,1.224,1.000000
1.714,1.286,1.000000
1.714,1.347,1.000000
1.714,1.408,1.000000
1.714,1.469,1.000000
1.714,1.531,1.000000
1.714,1.592,1.000000
1.714,1.653,1.000000
1.714,1.714,1.000000
1.714,1.776,1.000000
1.714,1.837,1.000000
1.714,1.898,1.000000
1.714,1.959,1.000000
1.714,2.020,1.000000
1.714,2.082,1.000000
1.714,2.143,1.000000
1.714,2.204,1.000000
1.714,2.265,1.000000
1.714,2.327,1.000000
1.714,2.388,1.000000
1.714,2.449,1.000000
1.714,2.510,1.000000
1.714,2.571,1.000000
1.714,2.633,1.000000
1.714,2.694,1.000000
1.714,2.755,1.000000
1.714,2.816,1.000000
1.714,2.878,1.000000
1.714,2.939,1.000000
1.714,3.000,1.000000
1.776,0.000,-0.092504
1.776,0.061,1.000000
1.776,0.122,1.000000
1.776,0.184,1.000000
1.776,0.245,1.000000
1.776,0.306,1.000000
1.776,0.367,1.000000
1.776,0.429,1.000000
1.776,0.490,1.000000
1.776,0.551,1.000000
1.776,0.612,1.000000
1.776,0.673,1.000000
1.776,0.735,1.000000
1.776,0.796,1.000000
1.776,0.857,1.000000
1.776,0.918,1.000000
1.776,0.980,1.000000
1.776,1.041,1.000000
1.776,1.102,1.000000
1.776,1.163,1.000000
1.776,1.224,1.000000
1.776,1.286,1.000000
1.776,1.347,1.000000
1.776,1.408,1.000000
1.776,1.469,1.000000
1.776,1.531,1.000000
1.776,1.592,1.000000
1.776,1.653,1.000000
1.776,1.714,1.000000
1.776,1.776,1.000000
1.776,1.837,1.000000
1.776,1.898,1.000000
1.776,1.959,1.000000
1.776,2.020,1.000000
1.776,2.082,1.000000
1.776,2.143,1.000000
1.776,2.204,1.000000
1.776,2.265,1.000000
1.776,2.327,1.000000
1.776,2.388,1.000000
1.776,2.449,1.000000
1.776,2.510,1.000000
1.776,2.571,1.000000
1.776,2.633,1.000000
1.776,2.694,1.000000
1.776,2.755,1.000000
1.776,2.816,1.000000
1.776,2.878,1.000000
1.776,2.939,1.000000
1.776,3.000,1.000000
1.837,0.000,-0.063032
1.837,0.061,1.000000
1.837,0.122,1.000000
1.837,0.184,1.000000
1.837,0.245,1.000000
1.837,0.306,1.000000
1.837,0.367,1.000000
1.837,0.429,1.000000
1.837,0.490,1.000000
1.837,0.551,1.000000
1.837,0.612,1.000000
1.837,0.673,1.000000
1.837,0.735,1.000000
1.837,0.796,1.000000
1.837,0.857,1.000000
1.837,0.918,1.000000
1.837,0.980,1.000000
1.837,1.041,1.000000
1.837,1.102,1.000000
1.837,1.163,1.000000
1.837,1.224,1.000000
1.837,1.286,1.000000
1.837,1.347,1.000000
1.837,1.408,1.000000
1.837,1.469,1.000000
1.837,1.531,1.000000
1.837,1.592,1.000000
1.837,1.653,1.000000
1.837,1.714,1.000000
1.837,1.776,1.000000
1.837,1.837,1.000000
1.837,1.898,1.000000
1.837,1.959,1.000000
1.837,2.020,1.000000
1.837,2.082,1.000000
1.837,2.143,1.000000
1.837,2.204,1.000000
1.837,2.265,1.000000
1.837,2.327,1.000000
1.837,2.388,1.000000
1.837,2.449,1.000000
1.837,2.510,1.000000
1.837,2.571,1.000000
1.837,2.633,1.000000
1.837,2.694,1.000000
1.837,2.755,1.000000
1.837,2.816,1.000000
1.837,2.878,1.000000
1.837,2.939,1.000000
1.837,3.000,1.000000
1.898,0.000,-0.004208
1.898,0.061,1.000000
1.898,0.122,1.000000
1.898,0.184,1.000000
1.898,0.245,1.000000
1.898,0.306,1.000000
1.898,0.367,1.000000
1.898,0.429,1.000000
1.898,0.490,1.000000
1.898,0.551,1.000000
1.898,0.612,1.000000
1.898,0.673,1.000000
1.898,0.735,1.000000
1.898,0.796,1.000000
1.898,0.857,1.000000
1.898,0.918,1.000000
1.898,0.980,1.000000
1.898,1.041,1.000000
1.898,1.102,1.000000
1.898,1.163,1.000000
1.898,1.224,1.000000
1.898,1.286,1.000000
1.898,1.347,1.000000
1.898,1.408,1.000000
1.898,1.469,1.000000
1.898,1.531,1.000000
1.898,1.592,1.000000
1.898,1.653,1.000000
1.898,1.714,1.000000
1.898,1.776,1.000000
1.898,1.837,1.000000
1.898,1.898,1.000000
1.898,1.959,1.000000
1.898,2.020,1.000000
1.898,2.082,1.000000
1.898,2.143,1.000000
1.898,2.204,1.000000
1.898,2.265,1.000000
1.898,2.327,1.000000
1.898,2.388,1.000000
1.898,2.449,1.000000
1.898,2.510,1.000000
1.898,2.571,1.000000
1.898,2.633,1.000000
1.898,2.694,1.000000
1.898,2.755,1.000000
1.898,2.816,1.000000
1.898,2.878,1.000000
1.898,2.939,1.000000
1.898,3.000,1.000000
1.959,0.000,0.052568
1.959,0.061,1.000000
1.959,0.122,1.000000
1.959,0.184,1.000000
1.959,0.245,1.000000
1.959,0.306,1.000000
1.959,0.367,1.000000
1.959,0.429,1.000000
1.959,0.490,1.000000
1.959,0.551,1.000000
1.959,0.612,1.000000
1.959,0.673,1.000000
1.959,0.735,1.000000
1.959,0.796,1.000000
1.959,0.857,1.000000
1.959,0.918,1.000000
1.959,0.980,1.000000
1.959,1.041,1.000000
1.959,1.102,1.000000
1.959,1.163,1.000000
1.959,1.224,1.000000
1.959,1.286,1.000000
1.959,1.347,1.000000
1.959,1.408,1.000000
1.959,1.469,1.000000
1.959,1.531,1.000000
1.959,1.592,1.000000
1.959,1.653,1.000000
1.959,1.714,1.000000
1.959,1.776,1.000000
1.959,1.837,1.000000
1.959,1.898,1.000000
1.959,1.959,1.000000
1.959,2.020,1.000000
1.959,2.082,1.000000
1.959,2.143,1.000000
1.959,2.204,1.000000
1.959,2.265,1.000000
1.959,2.327,1.000000
1.959,2.388,1.000000
1.959,2.449,1.000000
1.959,2.510,1.000000
1.959,2.571,1.000000
1.959,2.633,1.000000
1.959,2.694,1.000000
1.959,2.755,1.000000
1.959,2.816,1.000000
1.959,2.878,1.000000
1.959,2.939,1.000000
1.959,3.000,1.000000
2.020,0.000,0.145080
2.020,0.061,1.000000
2.020,0.122,1.000000
2.020,0.184,1.000000
2.020,0.245,1.000000
2.020,0.306,1.000000
2.020,0.367,1.000000
2.020,0.429,1.000000
2.020,0.490,1.000000
2.020,0.551,1.000000
2.020,0.612,1.000000
2.020,0.673,1.000000
2.020,0.735,1.000000
2.020,0.796,1.000000
2.020,0.857,1.000000
2.020,0.918,1.000000
2.020,0.980,1.000000
2.020,1.041,1.000000
2.020,1.102,1.000000
2.020,1.163,1.000000
2.020,1.224,1.000000
2.020,1.286,1.000000
2.020,1.347,1.000000
2.020,1.408,1.000000
2.020,1.469,1.000000
2.020,1.531,1.000000
2.020,1.592,1.000000
2.020,1.653,1.000000
2.020,1.714,1.000000
2.020,1.776,1.000000
2.020,1.837,1.000000
2.020,1.898,1.000000
2.020,1.959,1.000000
2.020,2.020,1.000000
2.020,2.082,1.000000
2.020,2.143,1.000000
2.020,2.204,1.000000
2.020,2.265,1.000000
2.020,2.327,1.000000
2.020,2.388,1.000000
2.020,2.449,1.000000
2.020,2.510,1.000000
2.020,2.571,1.000000
2.020,2.633,1.000000
2.020,2.694,1.000000
2.020,2.755,1.000000
2.020,2.816,1.000000
2.020,2.878,1.000000
2.020,2.939,1.000000
2.020,3.000,1.000000
2.082,0.000,0.103384
2.082,0.061,1.000000
2.082,0.122,1.000000
2.082,0.184,1.000000
2.082,0.245,1.000000
2.082,0.306,1.000000
2.082,0.367,1.000000
2.082,0.429,1.000000
2.082,0.490,1.000000
2.082,0.551,1.000000
2.082,0.612,1.000000
2.082,0.673,1.000000
2.082,0.735,1.000000
2.082,0.796,1.000000
2.082,0.857,1.000000
2.082,0.918,1.000000
2.082,0.980,1.000000
2.082,1.041,1.000000
2.082,1.102,1.000000
2.082,1.163,1.000000
2.082,1.224,1.000000
2.082,1.286,1.000000
2.082,1.347,1.000000
2.082,1.408,1.000000
2.082,1.469,1.000000
2.082,1.531,1.000000
2.082,1.592,1.000000
2.082,1.653,1.000000
2.082,1.714,1.000000
2.082,1.776,1.000000
2.082,1.837,1.000000
2.082,1.898,1.000000
2.082,1.959,1.000000
2.082,2.020,1.000000
2.082,2.082,1.000000
2.082,2.143,1.000000
2.082,2.204,1.000000
2.082,2.265,1.000000
2.082,2.327,1.000000
2.082,2.388,1.000000
2.082,2.449,1.000000
2.082,2.510,1.000000
2.082,2.571,1.000000
2.082,2.633,1.000000
2.082,2.694,1.000000
2.082,2.755,1.000000
2.082,2.816,1.000000
2.082,2.878,1.000000
2.082,2.939,1.000000
2.082,3.000,1.000000
2.143,0.000,0.129664
2.143,0.061,1.000000
2.143,0.122,1.000000
2.143,0.184,1.000000
2.143,0.245,1.000000
2.143,0.306,1.000000
2.143,0.367,1.000000
2.143,0.429,1.000000
2.143,0.490,1.000000
2.143,0.551,1.000000
2.143,0.612,1.000000
2.143,0.673,1.000000
2.143,0.735,1.000000
2.143,0.796,1.000000
2.143,0.857,1.000000
2.143,0.918,1.000000
2.143,0.980,1.000000
2.143,1.041,1.000000
2.143,1.102,1.000000
2.143,1.163,1.000000
2.143,1.224,1.000000
2.143,1.286,1.000000
2.143,1.347,1.000000
2.143,1.408,1.000000
2.143,1.469,1.000000
2.143,1.531,1.000000
2.143,1.592,1.000000
2.143,1.653,1.000000
2.143,1.714,1.000000
2.143,1.776,1.000000
2.143,1.837,1.000000
2.143,1.898,1.000000
2.143,1.959,1.000000
2.143,2.020,1.000000
2.143,2.082,1.000000
2.143,2.143,1.000000
2.143,2.204,1.000000
2.143,2.265,1.000000
2.143,2.327,1.000000
2.143,2.388,1.000000
2.143,2.449,1.000000
2.143,2.510,1.000000
2.143,2.571,1.000000
2.143,2.633,1.000000
2.143,2.694,1.000000
2.143,2.755,1.000000
2.143,2.816,1.000000
2.143,2.878,1.000000
2.143,2.939,1.000000
2.143,3.000,1.000000
2.204,0.000,0.188800
2.204,0.061,0.999840
2.204,0.122,1.000000
2.204,0.184,1.000000
2.204,0.245,1.000000
2.204,0.306,1.000000
2.204,0.367,1.000000
2.204,0.429,1.000000
2.204,0.490,1.000000
2.204,0.551,1.000000
2.204,0.612,1.000000
2.204,0.673,1.000000
2.204,0.735,1.000000
2.204,0.796,1.000000
2.204,0.857,1.000000
2.204,0.918,1.000000
2.204,0.980,1.000000
2.204,1.041,1.000000
2.204,1.102,1.000000
2.204,1.163,1.000000
2.204,1.224,1.000000
2.204,1.286,1.000000
2.204,1.347,1.000000
2.204,1.408,1.000000
2.204,1.469,1.000000
2.204,1.531,1.000000
2.204,1.592,1.000000
2.204,1.653,1.000000
2.204,1.714,1.000000
2.204,1.776,1.000000
2.204,1.837,1.000000
2.204,1.898,1.000000
2.204,1.959,1.000000
2.204,2.020,1.000000
2.204,2.082,1.000000
2.204,2.143,1.000000
2.204,2.204,1.000000
2.204,2.265,1.000000
2.204,2.327,1.000000
2.204,2.388,1.000000
2.204,2.449,1.000000
2.204,2.510,1.000000
2.204,2.571,1.000000
2.204,2.633,1.000000
2.204,2.694,1.000000
2.204,2.755,1.000000
2.204,2.816,1.000000
2.204,2.878,1.000000
2.204,2.939,1.000000
2.204,3.000,1.000000
2.265,0.000,0.033896
2.265,0.061,1.000000
2.265,0.122,1.000000
2.265,0.184,1.000000
2.265,0.245,1.000000
2.265,0.306,1.000000
2.265,0.367,1.000000
2.265,0.429,1.000000
2.265,0.490,1.000000
2.265,0.551,1.000000
2.265,0.612,1.000000
2.265,0.673,1.000000
2.265,0.735,1.000000
2.265,0.796,1.000000
2.265,0.857,1.000000
2.265,0.918,1.000000
2.265,0.980,1.000000
2.265,1.041,1.000000
2.265,1.102,1.000000
2.265,1.163,1.000000
2.265,1.224,1.000000
2.265,1.286,1.000000
2.265,1.347,1.000000
2.265,1.408,1.000000
2.265,1.469,1.000000
2.265,1.531,1.000000
2.265,1.592,1.000000
2.265,1.653,1.000000
2.265,1.714,1.000000
2.265,1.776,1.000000
2.265,1.837,1.000000
2.265,1.898,1.000000
2.265,1.959,1.000000
2.265,2.020,1.000000
2.265,2.082,1.000000
2.265,2.143,1.000000
2.265,2.204,1.000000
2.265,2.265,1.000000
2.265,2.327,1.000000
2.265,2.388,1.000000
2.265,2.449,1.000000
2.265,2.510,1.000000
2.265,2.571,1.000000
2.265,2.633,1.000000
2.265,2.694,1.000000
2.265,2.755,1.000000
2.265,2.816,1.000000
2.265,2.878,1.000000
2.265,2.939,1.000000
2.265,3.000,1.000000
2.327,0.000,0.092104
2.327,0.061,0.999152
2.327,0.122,1.000000
2.327,0.184,1.000000
2.327,0.245,1.000000
2.327,0.306,1.000000
2.327,0.367,1.000000
2.327,0.429,1.000000
2.327,0.490,1.000000
2.327,0.551,1.000000
2.327,0.612,1.000000
2.327,0.673,1.000000
2.327,0.735,1.000000
2.327,0.796,1.000000
2.327,0.857,1.000000
2.327,0.918,1.000000
2.327,0.980,1.000000
2.327,1.041,1.000000
2.327,1.102,1.000000
2.327,1.163,1.000000
2.327,1.224,1.000000
2.327,1.286,1.000000
2.327,1.347,1.000000
2.327,1.408,1.000000
2.327,1.469,1.000000
2.327,1.531,1.000000
2.327,1.592,1.000000
2.327,1.653,1.000000
2.327,1.714,1.000000
2.327,1.776,1.000000
2.327,1.837,1.000000
2.327,1.898,1.000000
2.327,1.959,1.000000
2.327,2.020,1.000000
2.327,2.082,1.000000
2.327,2.143,1.000000
2.327,2.204,1.000000
2.327,2.265,1.000000
2.327,2.327,1.000000
2.327,2.388,1.000000
2.327,2.449,1.000000
2.327,2.510,1.000000
2.327,2.571,1.000000
2.327,2.633,1.000000
2.327,2.694,1.000000
2.327,2.755,1.000000
2.327,2.816,1.000000
2.327,2.878,1.000000
2.327,2.939,1.000000
2.327,3.000,1.000000
2.388,0.000,0.081000
2.388,0.061,1.000000
2.388,0.122,1.000000
2.388,0.184,1.000000
2.388,0.245,1.000000
2.388,0.306,1.000000
2.388,0.367,1.000000
2.388,0.429,1.000000
2.388,0.490,1.000000
2.388,0.551,1.000000
2.388,0.612,1.000000
2.388,0.673,1.000000
2.388,0.735,1.000000
2.388,0.796,1.000000
2.388,0.857,1.000000
2.388,0.918,1.000000
2.388,0.980,1.000000
2.388,1.041,1.000000
2.388,1.102,1.000000
2.388,1.163,1.000000
2.388,1.224,1.000000
2.388,1.286,1.000000
2.388,1.347,1.000000
2.388,1.408,1.000000
2.388,1.469,1.000000
2.388,1.531,1.000000
2.388,1.592,1.000000
2.388,1.653,1.000000
2.388,1.714,1.000000
2.388,1.776,1.000000
2.388,1.837,1.000000
2.388,1.898,1.000000
2.388,1.959,1.000000
2.388,2.020,1.000000
2.388,2.082,1.000000
2.388,2.143,1.000000
2.388,2.204,1.000000
2.388,2.265,1.000000
2.388,2.327,1.000000
2.388,2.388,1.000000
2.388,2.449,1.000000
2.388,2.510,1.000000
2.388,2.571,1.000000
2.388,2.633,1.000000
2.388,2.694,1.000000
2.388,2.755,1.000000
2.388,2.816,1.000000
2.388,2.878,1.000000
2.388,2.939,1.000000
2.388,3.000,1.000000
2.449,0.000,-0.053024
2.449,0.061,1.000000
2.449,0.122,1.000000
2.449,0.184,1.000000
2.449,0.245,1.000000
2.449,0.306,1.000000
2.449,0.367,1.000000
2.449,0.429,1.000000
2.449,0.490,1.000000
2.449,0.551,1.000000
2.449,0.612,1.000000
2.449,0.673,1.000000
2.449,0.735,1.000000
2.449,0.796,1.000000
2.449,0.857,1.000000
2.449,0.918,1.000000
2.449,0.980,1.000000
2.449,1.041,1.000000
2.449,1.102,1.000000
2.449,1.163,1.000000
2.449,1.224,1.000000
2.449,1.286,1.000000
2.449,1.347,1.000000
2.449,1.408,1.000000
2.449,1.469,1.000000
2.449,1.531,1.000000
2.449,1.592,1.000000
2.449,1.653,1.000000
2.449,1.714,1.000000
2.449,1.776,1.000000
2.449,1.837,1.000000
2.449,1.898,1.000000
2.449,1.959,1.000000
2.449,2.020,1.000000
2.449,2.082,1.000000
2.449,2.143,1.000000
2.449,2.204,1.000000
2.449,2.265,1.000000
2.449,2.327,1.000000
2.449,2.388,1.000000
2.449,2.449,1.000000
2.449,2.510,1.000000
2.449,2.571,1.000000
2.449,2.633,1.000000
2.449,2.694,1.000000
2.449,2.755,1.000000
2.449,2.816,1.000000
2.449,2.878,1.000000
2.449,2.939,1.000000
2.449,3.000,1.000000
2.510,0.000,-0.079120
2.510,0.061,1.000000
2.510,0.122,1.000000
2.510,0.184,1.000000
2.510,0.245,1.000000
2.510,0.306,1.000000
2.510,0.367,1.000000
2.510,0.429,1.000000
2.510,0.490,1.000000
2.510,0.551,1.000000
2.510,0.612,1.000000
2.510,0.673,1.000000
2.510,0.735,1.000000
2.510,0.796,1.000000
2.510,0.857,1.000000
2.510,0.918,1.000000
2.510,0.980,1.000000
2.510,1.041,1.000000
2.510,1.102,1.000000
2.510,1.163,1.000000
2.510,1.224,1.000000
2.510,1.286,1.000000
2.510,1.347,1.000000
2.510,1.408,1.000000
2.510,1.469,1.000000
2.510,1.531,1.000000
2.510,1.592,1.000000
2.510,1.653,1.000000
2.510,1.714,1.000000
2.510,1.776,1.000000
2.510,1.837,1.000000
2.510,1.898,1.000000
2.510,1.959,1.000000
2.510,2.020,1.000000
2.510,2.082,1.000000
2.510,2.143,1.000000
2.510,2.204,1.000000
2.510,2.265,1.000000
2.510,2.327,1.000000
2.510,2.388,1.000000
2.510,2.449,1.000000
2.510,2.510,1.000000
2.510,2.571,1.000000
2.510,2.633,1.000000
2.510,2.694,1.000000
2.510,2.755,1.000000
2.510,2.816,1.000000
2.510,2.878,1.000000
2.510,2.939,1.000000
2.510,3.000,1.000000
2.571,0.000,-0.061448
2.571,0.061,0.999544
2.571,0.122,1.000000
2.571,0.184,1.000000
2.571,0.245,1.000000
2.571,0.306,1.000000
2.571,0.367,1.000000
2.571,0.429,1.000000
2.571,0.490,1.000000
2.571,0.551,1.000000
2.571,0.612,1.000000
2.571,0.673,1.000000
2.571,0.735,1.000000
2.571,0.796,1.000000
2.571,0.857,1.000000
2.571,0.918,1.000000
2.571,0.980,1.000000
2.571,1.041,1.000000
2.571,1.102,1.000000
2.571,1.163,1.000000
2.571,1.224,1.000000
2.571,1.286,1.000000
2.571,1.347,1.000000
2.571,1.408,1.000000
2.571,1.469,1.000000
2.571,1.531,1.000000
2.571,1.592,1.000000
2.571,1.653,1.000000
2.571,1.714,1.000000
2.571,1.776,1.000000
2.571,1.837,1.000000
2.571,1.898,1.000000
2.571,1.959,1.000000
2.571,2.020,1.000000
2.571,2.082,1.000000
2.571,2.143,1.000000
2.571,2.204,1.000000
2.571,2.265,1.000000
2.571,2.327,1.000000
2.571,2.388,1.000000
2.571,2.449,1.000000
2.571,2.510,1.000000
2.571,2.571,1.000000
2.571,2.633,1.000000
2.571,2.694,1.000000
2.571,2.755,1.000000
2.571,2.816,1.000000
2.571,2.878,1.000000
2.571,2.939,1.000000
