J,h,magnetization_density
1.163,0.918,0.005170
1.163,0.959,0.005362
1.163,1.000,0.005472
1.224,-1.000,-0.008654
1.224,-0.959,-0.008298
1.224,-0.918,-0.007818
1.224,-0.878,-0.007646
1.224,-0.837,-0.007398
1.224,-0.796,-0.007102
1.224,-0.755,-0.004920
1.224,-0.714,-0.004744
1.224,-0.673,-0.004586
1.224,-0.633,-0.004220
1.224,-0.592,-0.003950
1.224,-0.551,-0.003582
1.224,-0.510,-0.003408
1.224,-0.469,-0.002118
1.224,-0.429,-0.001938
1.224,-0.388,-0.001750
1.224,-0.347,-0.001502
1.224,-0.306,-0.001534
1.224,-0.265,-0.001320
1.224,-0.224,-0.001088
1.224,-0.184,-0.000786
1.224,-0.143,-0.000490
1.224,-0.102,0.000268
1.224,-0.061,0.000190
1.224,-0.020,0.000410
1.224,0.020,0.000726
1.224,0.061,0.000922
1.224,0.102,-0.000490
1.224,0.143,-0.000310
1.224,0.184,-0.000046
1.224,0.224,0.000092
1.224,0.265,0.000320
1.224,0.306,0.000342
1.224,0.347,0.000686
1.224,0.388,0.001142
1.224,0.429,0.001498
1.224,0.469,0.001814
1.224,0.510,0.002230
1.224,0.551,0.002570
1.224,0.592,0.003008
1.224,0.633,0.004470
1.224,0.673,0.004690
1.224,0.714,0.005022
1.224,0.755,0.002960
1.224,0.796,0.003426
1.224,0.837,0.003584
1.224,0.878,0.004080
1.224,0.918,0.004350
1.224,0.959,0.007796
1.224,1.000,0.007964
1.286,-1.000,-0.007284
1.286,-0.959,-0.007028
1.286,-0.918,-0.006588
1.286,-0.878,-0.006156
1.286,-0.837,-0.005664
1.286,-0.796,-0.006154
1.286,-0.755,-0.005936
1.286,-0.714,-0.005612
1.286,-0.673,-0.005108
1.286,-0.633,-0.004888
1.286,-0.592,-0.004700
1.286,-0.551,-0.003064
1.286,-0.510,-0.002810
1.286,-0.469,-0.002506
1.286,-0.429,-0.002170
1.286,-0.388,-0.001232
1.286,-0.347,-0.000758
1.286,-0.306,-0.000480
1.286,-0.265,-0.000112
1.286,-0.224,-0.002612
1.286,-0.184,-0.002290
1.286,-0.143,-0.002028
1.286,-0.102,-0.001804
1.286,-0.061,-0.001594
1.286,-0.020,-0.001378
1.286,0.020,-0.001080
1.286,0.061,0.000756
1.286,0.102,0.001186
1.286,0.143,0.001270
1.286,0.184,0.001432
1.286,0.224,0.001502
1.286,0.265,0.001964
1.286,0.306,0.002168
1.286,0.347,0.003596
1.286,0.388,0.003930
1.286,0.429,0.004284
1.286,0.469,0.004472
1.286,0.510,0.004838
1.286,0.551,0.005276
1.286,0.592,0.005574
1.286,0.633,0.003018
1.286,0.673,0.003290
1.286,0.714,0.003528
1.286,0.755,0.003932
1.286,0.796,0.004178
1.286,0.837,0.004464
1.286,0.878,0.004944
1.286,0.918,0.005578
1.286,0.959,0.005874
1.286,1.000,0.006294
1.347,-1.000,-0.006766
1.347,-0.959,-0.006244
1.347,-0.918,-0.005852
1.347,-0.878,-0.005406
1.347,-0.837,-0.005524
1.347,-0.796,-0.005328
1.347,-0.755,-0.005056
1.347,-0.714,-0.004572
1.347,-0.673,-0.004582
1.347,-0.633,-0.004336
1.347,-0.592,-0.003928
1.347,-0.551,-0.003588
1.347,-0.510,-0.002352
1.347,-0.469,-0.002166
1.347,-0.429,-0.001950
1.347,-0.388,-0.001630
1.347,-0.347,-0.001108
1.347,-0.306,-0.000862
1.347,-0.265,-0.001622
1.347,-0.224,-0.001696
1.347,-0.184,-0.001464
1.347,-0.143,-0.001060
1.347,-0.102,-0.000692
1.347,-0.061,-0.000376
1.347,-0.020,-0.000116
1.347,0.020,-0.001212
1.347,0.061,-0.000924
1.347,0.102,-0.000466
1.347,0.143,-0.000156
1.347,0.184,-0.000022
1.347,0.224,0.001500
1.347,0.265,0.001750
1.347,0.306,0.002144
1.347,0.347,0.000728
1.347,0.388,0.001348
1.347,0.429,0.001684
1.347,0.469,0.001882
1.347,0.510,0.002246
1.347,0.551,0.002758
1.347,0.592,0.005256
1.347,0.633,0.005504
1.347,0.673,0.005984
1.347,0.714,0.006146
1.347,0.755,0.006494
1.347,0.796,0.006778
1.347,0.837,0.006956
1.347,0.878,0.005874
1.347,0.918,0.006152
1.347,0.959,0.006630
1.347,1.000,0.007048
1.408,-1.000,-0.008748
1.408,-0.959,-0.009384
1.408,-0.918,-0.008966
1.408,-0.878,-0.008466
1.408,-0.837,-0.007984
1.408,-0.796,-0.005080
1.408,-0.755,-0.004952
1.408,-0.714,-0.004692
1.408,-0.673,-0.004144
1.408,-0.633,-0.003820
1.408,-0.592,-0.004080
1.408,-0.551,-0.003846
1.408,-0.510,-0.003540
1.408,-0.469,-0.003184
1.408,-0.429,-0.002846
1.408,-0.388,-0.002348
1.408,-0.347,-0.001986
1.408,-0.306,-0.000710
1.408,-0.265,-0.000488
1.408,-0.224,-0.000292
1.408,-0.184,-0.000122
1.408,-0.143,0.000120
1.408,-0.102,0.000182
1.408,-0.061,-0.000050
1.408,-0.020,0.000238
1.408,0.020,0.000630
1.408,0.061,0.000372
1.408,0.102,0.000392
1.408,0.143,0.000624
1.408,0.184,0.000974
1.408,0.224,0.001292
1.408,0.265,0.001770
1.408,0.306,0.001874
1.408,0.347,0.002124
1.408,0.388,0.002484
1.408,0.429,0.002960
1.408,0.469,0.003370
1.408,0.510,0.003858
1.408,0.551,0.005392
1.408,0.592,0.006012
1.408,0.633,0.006470
1.408,0.673,0.006968
1.408,0.714,0.007084
1.408,0.755,0.007460
1.408,0.796,0.005932
1.408,0.837,0.006268
1.408,0.878,0.006300
1.408,0.918,0.006692
1.408,0.959,0.007486
1.408,1.000,0.007852
1.469,-1.000,-0.007514
1.469,-0.959,-0.007220
1.469,-0.918,-0.007720
1.469,-0.878,-0.007242
1.469,-0.837,-0.006886
1.469,-0.796,-0.006678
1.469,-0.755,-0.006450
1.469,-0.714,-0.006182
1.469,-0.673,-0.005802
1.469,-0.633,-0.005330
1.469,-0.592,-0.004740
1.469,-0.551,-0.004506
1.469,-0.510,-0.004138
1.469,-0.469,-0.003810
1.469,-0.429,-0.003362
1.469,-0.388,-0.003018
1.469,-0.347,-0.003486
1.469,-0.306,-0.002924
1.469,-0.265,-0.002624
1.469,-0.224,-0.001606
1.469,-0.184,-0.001238
1.469,-0.143,-0.001030
1.469,-0.102,-0.000566
1.469,-0.061,-0.000304
1.469,-0.020,-0.000002
1.469,0.020,0.000236
1.469,0.061,0.000326
1.469,0.102,0.000496
1.469,0.143,0.000910
1.469,0.184,0.001298
1.469,0.224,0.000522
1.469,0.265,0.000962
1.469,0.306,0.001240
1.469,0.347,0.001712
1.469,0.388,0.001998
1.469,0.429,0.002040
1.469,0.469,0.002386
1.469,0.510,0.004252
1.469,0.551,0.004694
1.469,0.592,0.005080
1.469,0.633,0.005382
1.469,0.673,0.004958
1.469,0.714,0.005222
1.469,0.755,0.005630
1.469,0.796,0.005848
1.469,0.837,0.006630
1.469,0.878,0.007126
1.469,0.918,0.007610
1.469,0.959,0.007920
1.469,1.000,0.008444
1.531,-1.000,-0.007968
1.531,-0.959,-0.007298
1.531,-0.918,-0.007066
1.531,-0.878,-0.006830
1.531,-0.837,-0.006504
1.531,-0.796,-0.005984
1.531,-0.755,-0.005468
1.531,-0.714,-0.005306
1.531,-0.673,-0.006064
1.531,-0.633,-0.005638
1.531,-0.592,-0.005184
1.531,-0.551,-0.004954
1.531,-0.510,-0.004864
1.531,-0.469,-0.006750
1.531,-0.429,-0.006210
1.531,-0.388,-0.005966
1.531,-0.347,-0.001152
1.531,-0.306,-0.000758
1.531,-0.265,-0.000288
1.531,-0.224,0.000166
1.531,-0.184,0.000634
1.531,-0.143,0.000608
1.531,-0.102,-0.002964
1.531,-0.061,-0.002594
1.531,-0.020,-0.002154
1.531,0.020,-0.001840
1.531,0.061,-0.001462
1.531,0.102,-0.001042
1.531,0.143,-0.000578
1.531,0.184,0.000924
1.531,0.224,0.001198
1.531,0.265,0.001674
1.531,0.306,0.001994
1.531,0.347,0.002426
1.531,0.388,0.002586
1.531,0.429,0.003068
1.531,0.469,0.003872
1.531,0.510,0.004582
1.531,0.551,0.005270
1.531,0.592,0.005474
1.531,0.633,0.005740
1.531,0.673,0.005888
1.531,0.714,0.006390
1.531,0.755,0.007160
1.531,0.796,0.007434
1.531,0.837,0.007642
1.531,0.878,0.007946
1.531,0.918,0.008346
1.531,0.959,0.008910
1.531,1.000,0.009368
1.592,-1.000,-0.009728
1.592,-0.959,-0.009346
1.592,-0.918,-0.008920
1.592,-0.878,-0.008280
1.592,-0.837,-0.007826
1.592,-0.796,-0.007254
1.592,-0.755,0.004028
1.592,-0.714,0.004286
1.592,-0.673,0.004770
1.592,-0.633,-0.005634
1.592,-0.592,-0.005306
1.592,-0.551,-0.004808
1.592,-0.510,-0.004706
1.592,-0.469,-0.004052
1.592,-0.429,-0.003714
1.592,-0.388,-0.003352
1.592,-0.347,-0.003112
1.592,-0.306,-0.002600
1.592,-0.265,-0.002442
1.592,-0.224,-0.002094
1.592,-0.184,-0.001614
1.592,-0.143,-0.003064
1.592,-0.102,-0.002698
1.592,-0.061,-0.002462
1.592,-0.020,-0.002168
1.592,0.020,-0.001874
1.592,0.061,-0.001418
1.592,0.102,0.000946
1.592,0.143,0.001380
1.592,0.184,0.001592
1.592,0.224,0.001822
1.592,0.265,0.000986
1.592,0.306,0.001584
1.592,0.347,0.002176
1.592,0.388,0.002454
1.592,0.429,0.003850
1.592,0.469,0.004266
1.592,0.510,0.004448
1.592,0.551,0.004536
1.592,0.592,0.004980
1.592,0.633,0.005286
1.592,0.673,0.005714
1.592,0.714,0.005826
1.592,0.755,0.006182
1.592,0.796,0.006538
1.592,0.837,0.006940
1.592,0.878,0.007160
1.592,0.918,0.007550
1.592,0.959,0.007988
1.592,1.000,0.009460
1.653,-1.000,-0.007134
1.653,-0.959,-0.006604
1.653,-0.918,-0.005920
1.653,-0.878,-0.007528
1.653,-0.837,-0.007354
1.653,-0.796,-0.006818
1.653,-0.755,-0.008346
1.653,-0.714,-0.008132
1.653,-0.673,-0.007730
1.653,-0.633,-0.007558
1.653,-0.592,-0.007296
1.653,-0.551,-0.006968
1.653,-0.510,-0.006680
1.653,-0.469,-0.003860
1.653,-0.429,-0.003592
1.653,-0.388,-0.003206
1.653,-0.347,-0.003094
1.653,-0.306,-0.002822
1.653,-0.265,-0.002470
1.653,-0.224,-0.001932
1.653,-0.184,-0.000310
1.653,-0.143,-0.000054
1.653,-0.102,0.000518
1.653,-0.061,0.001040
1.653,-0.020,-0.001936
1.653,0.020,-0.001556
1.653,0.061,-0.001408
1.653,0.102,-0.000838
1.653,0.143,-0.000670
1.653,0.184,-0.000404
1.653,0.224,0.000088
1.653,0.265,0.000618
1.653,0.306,0.000916
1.653,0.347,0.001076
1.653,0.388,0.001532
1.653,0.429,0.001626
1.653,0.469,0.002234
1.653,0.510,0.002824
1.653,0.551,0.003346
1.653,0.592,0.003840
1.653,0.633,0.004456
1.653,0.673,0.006268
1.653,0.714,0.006800
1.653,0.755,0.006992
1.653,0.796,0.007038
1.653,0.837,0.007374
1.653,0.878,0.007622
1.653,0.918,0.008090
1.653,0.959,0.008474
1.653,1.000,0.008924
1.714,-1.000,-0.008734
1.714,-0.959,-0.008280
1.714,-0.918,-0.007938
1.714,-0.878,-0.007516
1.714,-0.837,-0.007042
1.714,-0.796,-0.004320
1.714,-0.755,-0.003924
1.714,-0.714,-0.003420
1.714,-0.673,-0.003048
1.714,-0.633,-0.002654
1.714,-0.592,-0.002328
1.714,-0.551,-0.001720
1.714,-0.510,-0.006012
1.714,-0.469,-0.005546
1.714,-0.429,-0.004692
1.714,-0.388,-0.004040
1.714,-0.347,-0.003630
1.714,-0.306,-0.002578
1.714,-0.265,-0.002454
1.714,-0.224,-0.001944
1.714,-0.184,-0.001682
1.714,-0.143,0.000048
1.714,-0.102,0.000370
1.714,-0.061,0.000860
1.714,-0.020,0.001188
1.714,0.020,0.001598
1.714,0.061,0.001294
1.714,0.102,0.001618
1.714,0.143,0.002220
1.714,0.184,0.002368
1.714,0.224,0.002628
1.714,0.265,0.002974
1.714,0.306,0.003118
1.714,0.347,0.002500
1.714,0.388,0.002612
1.714,0.429,0.002786
1.714,0.469,0.003194
1.714,0.510,0.003386
1.714,0.551,0.003930
1.714,0.592,0.005718
1.714,0.633,0.006246
1.714,0.673,0.006550
1.714,0.714,0.006858
1.714,0.755,0.007274
1.714,0.796,0.007486
1.714,0.837,0.008194
1.714,0.878,0.008624
1.714,0.918,0.008688
1.714,0.959,0.009016
1.714,1.000,0.009158
1.776,-1.000,-0.010304
1.776,-0.959,-0.009584
1.776,-0.918,-0.008996
1.776,-0.878,-0.008372
1.776,-0.837,-0.008676
1.776,-0.796,-0.008280
1.776,-0.755,-0.007634
1.776,-0.714,-0.007176
1.776,-0.673,-0.006610
1.776,-0.633,-0.006420
1.776,-0.592,-0.006890
1.776,-0.551,-0.006228
1.776,-0.510,-0.005880
1.776,-0.469,-0.005228
1.776,-0.429,-0.005390
1.776,-0.388,-0.005192
1.776,-0.347,-0.005102
1.776,-0.306,-0.004848
1.776,-0.265,-0.004118
1.776,-0.224,-0.003542
1.776,-0.184,-0.003274
1.776,-0.143,-0.003008
1.776,-0.102,-0.002658
1.776,-0.061,-0.002494
1.776,-0.020,-0.002216
1.776,0.020,-0.000756
1.776,0.061,-0.000410
1.776,0.102,-0.000168
1.776,0.143,0.000382
1.776,0.184,0.000986
1.776,0.224,0.001638
1.776,0.265,0.002266
1.776,0.306,0.003034
1.776,0.347,0.003312
1.776,0.388,0.003610
1.776,0.429,0.003824
1.776,0.469,0.004938
1.776,0.510,0.005594
1.776,0.551,0.005902
1.776,0.592,0.004958
1.776,0.633,0.004974
1.776,0.673,0.005290
1.776,0.714,0.005804
1.776,0.755,0.006426
1.776,0.796,0.006864
1.776,0.837,0.007364
1.776,0.878,0.009860
1.776,0.918,0.009998
1.776,0.959,0.010590
1.776,1.000,0.011130
1.837,-1.000,-0.008312
1.837,-0.959,-0.007752
1.837,-0.918,-0.007264
1.837,-0.878,-0.006852
1.837,-0.837,-0.006602
1.837,-0.796,-0.006198
1.837,-0.755,-0.005790
1.837,-0.714,-0.006962
1.837,-0.673,-0.006468
1.837,-0.633,-0.006122
1.837,-0.592,-0.005450
1.837,-0.551,-0.006130
1.837,-0.510,-0.005634
1.837,-0.469,-0.005284
1.837,-0.429,-0.004920
1.837,-0.388,-0.004410
1.837,-0.347,-0.004222
1.837,-0.306,-0.003692
1.837,-0.265,-0.003480
1.837,-0.224,-0.002710
1.837,-0.184,-0.002456
1.837,-0.143,-0.002052
1.837,-0.102,-0.001698
1.837,-0.061,-0.001180
1.837,-0.020,-0.000582
1.837,0.020,-0.000270
1.837,0.061,0.000166
1.837,0.102,0.000474
1.837,0.143,0.000906
1.837,0.184,0.000968
1.837,0.224,0.001352
1.837,0.265,0.001826
1.837,0.306,0.003362
1.837,0.347,0.003668
1.837,0.388,0.004004
1.837,0.429,0.004572
1.837,0.469,0.005010
1.837,0.510,0.005546
1.837,0.551,0.005526
1.837,0.592,0.006050
1.837,0.633,0.006526
1.837,0.673,0.006634
1.837,0.714,0.007108
1.837,0.755,0.007632
1.837,0.796,0.008078
1.837,0.837,0.008706
1.837,0.878,0.009226
1.837,0.918,0.009694
1.837,0.959,0.009996
1.837,1.000,0.010512
1.898,-1.000,-0.012440
1.898,-0.959,-0.011930
1.898,-0.918,-0.011352
1.898,-0.878,-0.011070
1.898,-0.837,-0.008114
1.898,-0.796,-0.007772
1.898,-0.755,-0.007712
1.898,-0.714,-0.007090
1.898,-0.673,-0.006432
1.898,-0.633,-0.005948
1.898,-0.592,-0.005468
1.898,-0.551,-0.004814
1.898,-0.510,-0.004166
1.898,-0.469,-0.003558
1.898,-0.429,-0.003382
1.898,-0.388,-0.003078
1.898,-0.347,-0.004002
1.898,-0.306,-0.003586
1.898,-0.265,-0.003442
1.898,-0.224,-0.003020
1.898,-0.184,-0.002578
1.898,-0.143,-0.002312
1.898,-0.102,-0.000586
1.898,-0.061,0.000006
1.898,-0.020,0.000194
1.898,0.020,-0.000880
1.898,0.061,-0.000462
1.898,0.102,-0.000056
1.898,0.143,0.000500
1.898,0.184,0.001178
1.898,0.224,0.002426
1.898,0.265,0.002982
1.898,0.306,0.003394
1.898,0.347,0.003774
1.898,0.388,0.004364
1.898,0.429,0.004698
1.898,0.469,0.005218
1.898,0.510,0.005050
1.898,0.551,0.005452
1.898,0.592,0.006154
1.898,0.633,0.006688
1.898,0.673,0.006940
1.898,0.714,0.007514
1.898,0.755,0.009542
1.898,0.796,0.009676
1.898,0.837,0.010140
1.898,0.878,0.010600
1.898,0.918,0.009496
1.898,0.959,0.009920
1.898,1.000,0.010470
1.959,-1.000,-0.011510
1.959,-0.959,-0.010610
1.959,-0.918,-0.009996
1.959,-0.878,-0.009546
1.959,-0.837,-0.009040
1.959,-0.796,-0.008506
1.959,-0.755,-0.008382
1.959,-0.714,-0.007754
1.959,-0.673,-0.007640
1.959,-0.633,-0.007044
1.959,-0.592,-0.006460
1.959,-0.551,-0.006048
1.959,-0.510,-0.006042
1.959,-0.469,-0.005524
1.959,-0.429,-0.005046
1.959,-0.388,-0.001830
1.959,-0.347,-0.001392
1.959,-0.306,-0.001206
1.959,-0.265,-0.003568
1.959,-0.224,-0.003474
1.959,-0.184,-0.003012
1.959,-0.143,-0.002010
1.959,-0.102,-0.000884
1.959,-0.061,-0.000180
1.959,-0.020,0.000164
1.959,0.020,0.000808
1.959,0.061,0.001170
1.959,0.102,0.001616
1.959,0.143,0.001590
1.959,0.184,0.001594
1.959,0.224,0.002088
1.959,0.265,0.002516
1.959,0.306,0.002914
1.959,0.347,0.003314
1.959,0.388,0.003566
1.959,0.429,0.003866
1.959,0.469,0.004832
1.959,0.510,0.005312
1.959,0.551,0.005822
1.959,0.592,0.006154
1.959,0.633,0.006916
1.959,0.673,0.006890
1.959,0.714,0.007344
1.959,0.755,0.007948
1.959,0.796,0.009620
1.959,0.837,0.009882
1.959,0.878,0.010378
1.959,0.918,0.010828
1.959,0.959,0.011326
1.959,1.000,0.011864
2.020,-1.000,-0.010622
2.020,-0.959,-0.010060
2.020,-0.918,-0.009654
2.020,-0.878,-0.009262
2.020,-0.837,-0.008684
2.020,-0.796,-0.008174
2.020,-0.755,-0.007954
2.020,-0.714,-0.007824
2.020,-0.673,-0.007372
2.020,-0.633,-0.007000
2.020,-0.592,-0.006414
2.020,-0.551,-0.004710
2.020,-0.510,-0.004396
2.020,-0.469,-0.003968
2.020,-0.429,-0.003254
2.020,-0.388,-0.004584
2.020,-0.347,-0.004278
2.020,-0.306,-0.003814
2.020,-0.265,-0.003062
2.020,-0.224,-0.002866
2.020,-0.184,-0.002542
2.020,-0.143,-0.001650
2.020,-0.102,-0.001156
2.020,-0.061,-0.000784
2.020,-0.020,-0.000386
2.020,0.020,0.000120
2.020,0.061,0.000750
2.020,0.102,0.001208
2.020,0.143,0.003778
2.020,0.184,0.004290
2.020,0.224,0.004732
2.020,0.265,0.005334
2.020,0.306,0.005710
2.020,0.347,0.004218
2.020,0.388,0.004466
2.020,0.429,0.004956
2.020,0.469,0.005450
2.020,0.510,0.005418
2.020,0.551,0.005706
2.020,0.592,0.006146
2.020,0.633,0.006702
2.020,0.673,0.006788
2.020,0.714,0.007532
2.020,0.755,0.008104
2.020,0.796,0.008544
2.020,0.837,0.009154
2.020,0.878,0.009678
2.020,0.918,0.010182
2.020,0.959,0.010616
2.020,1.000,0.011670
2.082,-1.000,-0.012176
2.082,-0.959,-0.011720
2.082,-0.918,-0.011386
2.082,-0.878,-0.011476
2.082,-0.837,-0.011298
2.082,-0.796,-0.010824
2.082,-0.755,-0.010194
2.082,-0.714,-0.009910
2.082,-0.673,-0.007420
2.082,-0.633,-0.007260
2.082,-0.592,-0.006980
2.082,-0.551,-0.006352
2.082,-0.510,-0.005846
2.082,-0.469,-0.005676
2.082,-0.429,-0.005244
2.082,-0.388,-0.004692
2.082,-0.347,-0.004198
2.082,-0.306,-0.003720
2.082,-0.265,-0.003462
2.082,-0.224,-0.002950
2.082,-0.184,-0.001692
2.082,-0.143,-0.001310
2.082,-0.102,-0.000846
2.082,-0.061,-0.000282
2.082,-0.020,0.000088
2.082,0.020,0.000556
2.082,0.061,0.000194
2.082,0.102,0.000700
2.082,0.143,0.001112
2.082,0.184,0.001954
2.082,0.224,0.001424
2.082,0.265,0.001754
2.082,0.306,0.002344
2.082,0.347,0.002930
2.082,0.388,0.006022
2.082,0.429,0.006552
2.082,0.469,0.006936
2.082,0.510,0.007328
2.082,0.551,0.008062
2.082,0.592,0.008328
2.082,0.633,0.008910
2.082,0.673,0.010120
2.082,0.714,0.010158
2.082,0.755,0.010588
2.082,0.796,0.010962
2.082,0.837,0.011398
2.082,0.878,0.011970
2.082,0.918,0.012396
2.082,0.959,0.012848
2.082,1.000,0.013026
2.143,-1.000,-0.010258
2.143,-0.959,-0.010608
2.143,-0.918,-0.009854
2.143,-0.878,-0.009170
2.143,-0.837,-0.008666
2.143,-0.796,-0.009922
2.143,-0.755,-0.009480
2.143,-0.714,-0.009122
2.143,-0.673,-0.008636
2.143,-0.633,-0.008296
2.143,-0.592,-0.007682
2.143,-0.551,-0.007570
2.143,-0.510,-0.006706
2.143,-0.469,-0.006028
2.143,-0.429,-0.005570
2.143,-0.388,-0.005044
2.143,-0.347,-0.004740
2.143,-0.306,-0.003962
2.143,-0.265,-0.003594
2.143,-0.224,-0.002434
2.143,-0.184,-0.001912
2.143,-0.143,-0.001600
2.143,-0.102,-0.002284
2.143,-0.061,-0.001644
2.143,-0.020,-0.001002
2.143,0.020,-0.000266
2.143,0.061,0.002230
2.143,0.102,0.003002
2.143,0.143,0.003388
2.143,0.184,0.003826
2.143,0.224,0.004470
2.143,0.265,0.004916
2.143,0.306,0.005146
2.143,0.347,0.003834
2.143,0.388,0.004518
2.143,0.429,0.005244
2.143,0.469,0.005890
2.143,0.510,0.006542
2.143,0.551,0.006970
2.143,0.592,0.007740
2.143,0.633,0.007194
2.143,0.673,0.007472
2.143,0.714,0.007974
2.143,0.755,0.008602
2.143,0.796,0.008122
2.143,0.837,0.008446
2.143,0.878,0.008958
2.143,0.918,0.009680
2.143,0.959,0.012608
2.143,1.000,0.013144
2.204,-1.000,-0.010698
2.204,-0.959,-0.010262
2.204,-0.918,-0.009780
2.204,-0.878,-0.009354
2.204,-0.837,-0.011374
2.204,-0.796,-0.011168
2.204,-0.755,-0.010724
2.204,-0.714,-0.009996
2.204,-0.673,-0.009498
2.204,-0.633,-0.009096
2.204,-0.592,-0.008560
2.204,-0.551,-0.006944
2.204,-0.510,-0.006490
2.204,-0.469,-0.005830
2.204,-0.429,-0.005482
2.204,-0.388,-0.005064
2.204,-0.347,-0.004546
2.204,-0.306,-0.004068
2.204,-0.265,-0.003418
2.204,-0.224,-0.003376
2.204,-0.184,-0.002842
2.204,-0.143,-0.002842
2.204,-0.102,-0.002156
2.204,-0.061,-0.001230
2.204,-0.020,-0.000954
2.204,0.020,0.002188
2.204,0.061,0.002842
2.204,0.102,0.003600
2.204,0.143,0.003986
2.204,0.184,0.004422
2.204,0.224,0.004788
2.204,0.265,0.005406
2.204,0.306,0.002494
2.204,0.347,0.003044
2.204,0.388,0.003358
2.204,0.429,0.003968
2.204,0.469,0.004444
2.204,0.510,0.005050
2.204,0.551,0.005368
2.204,0.592,0.005846
2.204,0.633,0.006554
2.204,0.673,0.006226
2.204,0.714,0.007062
2.204,0.755,0.007886
2.204,0.796,0.008126
2.204,0.837,0.008406
2.204,0.878,0.009084
2.204,0.918,0.009638
2.204,0.959,0.010044
2.204,1.000,0.010912
2.265,-1.000,-0.013384
2.265,-0.959,-0.012696
2.265,-0.918,-0.012372
2.265,-0.878,-0.012336
2.265,-0.837,-0.011636
2.265,-0.796,-0.011164
2.265,-0.755,-0.010568
2.265,-0.714,-0.010034
2.265,-0.673,-0.008720
2.265,-0.633,-0.008208
2.265,-0.592,-0.007696
2.265,-0.551,-0.007332
2.265,-0.510,-0.006244
2.265,-0.469,-0.005740
2.265,-0.429,-0.005026
2.265,-0.388,-0.004304
2.265,-0.347,-0.003712
2.265,-0.306,-0.002946
2.265,-0.265,-0.002536
2.265,-0.224,-0.001846
2.265,-0.184,-0.001380
2.265,-0.143,-0.000864
2.265,-0.102,-0.000416
2.265,-0.061,0.000388
2.265,-0.020,0.000150
2.265,0.020,0.000536
2.265,0.061,0.000890
2.265,0.102,0.001732
2.265,0.143,0.002412
2.265,0.184,0.002984
2.265,0.224,0.002248
2.265,0.265,0.002980
2.265,0.306,0.003552
2.265,0.347,0.004258
2.265,0.388,0.005066
2.265,0.429,0.005614
2.265,0.469,0.006112
2.265,0.510,0.006872
2.265,0.551,0.006454
2.265,0.592,0.006912
2.265,0.633,0.007236
2.265,0.673,0.007688
2.265,0.714,0.008034
2.265,0.755,0.008632
2.265,0.796,0.009422
2.265,0.837,0.010692
2.265,0.878,0.011100
2.265,0.918,0.011772
2.265,0.959,0.012352
2.265,1.000,0.012662
2.327,-1.000,-0.013234
2.327,-0.959,-0.013024
2.327,-0.918,-0.012022
2.327,-0.878,-0.011522
2.327,-0.837,-0.011068
2.327,-0.796,-0.011100
2.327,-0.755,-0.010692
2.327,-0.714,-0.010020
2.327,-0.673,-0.009842
2.327,-0.633,-0.008076
2.327,-0.592,-0.007634
2.327,-0.551,-0.006936
2.327,-0.510,-0.006468
2.327,-0.469,-0.005786
2.327,-0.429,-0.005236
2.327,-0.388,-0.004578
2.327,-0.347,-0.002358
2.327,-0.306,-0.001762
2.327,-0.265,-0.001376
2.327,-0.224,-0.000826
2.327,-0.184,-0.000380
2.327,-0.143,0.000030
2.327,-0.102,0.000524
2.327,-0.061,-0.001602
2.327,-0.020,-0.000600
2.327,0.020,0.000144
2.327,0.061,0.000566
2.327,0.102,0.002000
2.327,0.143,0.002204
2.327,0.184,0.002626
2.327,0.224,0.003058
2.327,0.265,0.005160
2.327,0.306,0.005502
2.327,0.347,0.005894
2.327,0.388,0.006456
2.327,0.429,0.006962
2.327,0.469,0.007658
2.327,0.510,0.006272
2.327,0.551,0.007014
2.327,0.592,0.007678
2.327,0.633,0.008198
2.327,0.673,0.008742
2.327,0.714,0.009010
2.327,0.755,0.009586
2.327,0.796,0.011582
2.327,0.837,0.011734
2.327,0.878,0.012146
2.327,0.918,0.012740
2.327,0.959,0.013408
2.327,1.000,0.013952
2.388,-1.000,-0.014000
2.388,-0.959,-0.013616
2.388,-0.918,-0.011968
2.388,-0.878,-0.011648
2.388,-0.837,-0.010856
2.388,-0.796,-0.010700
2.388,-0.755,-0.010162
2.388,-0.714,-0.009946
2.388,-0.673,-0.009728
2.388,-0.633,-0.009240
2.388,-0.592,-0.008484
2.388,-0.551,-0.007764
2.388,-0.510,-0.007278
2.388,-0.469,-0.006856
2.388,-0.429,-0.006358
2.388,-0.388,-0.006114
2.388,-0.347,-0.005656
2.388,-0.306,-0.004928
2.388,-0.265,-0.004530
2.388,-0.224,-0.004022
2.388,-0.184,-0.004940
2.388,-0.143,-0.004628
2.388,-0.102,-0.004020
2.388,-0.061,-0.003178
2.388,-0.020,-0.000490
2.388,0.020,0.000128
2.388,0.061,0.000786
2.388,0.102,0.001326
2.388,0.143,0.001934
2.388,0.184,0.004714
2.388,0.224,0.004926
2.388,0.265,0.005528
2.388,0.306,0.006032
2.388,0.347,0.006884
2.388,0.388,0.007262
2.388,0.429,0.008218
2.388,0.469,0.029670
2.388,0.510,0.030436
2.388,0.551,0.031276
2.388,0.592,0.032204
2.388,0.633,0.033114
2.388,0.673,0.010486
2.388,0.714,0.010702
2.388,0.755,0.010944
2.388,0.796,0.011570
2.388,0.837,0.012894
