J,h,magnetization_density
1.111,0.505,-0.999136
1.111,0.556,-0.998760
1.111,0.606,-0.998608
1.111,0.657,-0.998032
1.111,0.707,-0.994264
1.111,0.758,-0.990192
1.111,0.808,-0.974600
1.111,0.859,-0.912184
1.111,0.909,-0.800248
1.111,0.960,-0.677448
1.111,1.010,-0.390040
1.111,1.061,-0.044032
1.111,1.111,0.363752
1.111,1.162,0.764968
1.111,1.212,0.955328
1.111,1.263,0.996584
1.111,1.313,0.999984
1.111,1.364,0.999984
1.111,1.414,0.999984
1.111,1.465,0.999984
1.111,1.515,0.999984
1.111,1.566,0.999984
1.111,1.616,0.999984
1.111,1.667,0.999984
1.111,1.717,0.999984
1.111,1.768,0.999984
1.111,1.818,0.999992
1.111,1.869,0.999992
1.111,1.919,0.999992
1.111,1.970,1.000000
1.111,2.020,1.000000
1.111,2.071,1.000000
1.111,2.121,1.000000
1.111,2.172,1.000000
1.111,2.222,1.000000
1.111,2.273,1.000000
1.111,2.323,1.000000
1.111,2.374,1.000000
1.111,2.424,1.000000
1.111,2.475,1.000000
1.111,2.525,1.000000
1.111,2.576,1.000000
1.111,2.626,1.000000
1.111,2.677,1.000000
1.111,2.727,1.000000
1.111,2.778,1.000000
1.111,2.828,1.000000
1.111,2.879,1.000000
1.111,2.929,1.000000
1.111,2.980,1.000000
1.111,3.030,1.000000
1.111,3.081,1.000000
1.111,3.131,1.000000
1.111,3.182,1.000000
1.111,3.232,1.000000
1.111,3.283,1.000000
1.111,3.333,1.000000
1.111,3.384,1.000000
1.111,3.434,1.000000
1.111,3.485,1.000000
1.111,3.535,1.000000
1.111,3.586,1.000000
1.111,3.636,1.000000
1.111,3.687,1.000000
1.111,3.737,1.000000
1.111,3.788,1.000000
1.111,3.838,1.000000
1.111,3.889,1.000000
1.111,3.939,1.000000
1.111,3.990,1.000000
1.111,4.040,1.000000
1.111,4.091,1.000000
1.111,4.141,1.000000
1.111,4.192,1.000000
1.111,4.242,1.000000
1.111,4.293,1.000000
1.111,4.343,1.000000
1.111,4.394,1.000000
1.111,4.444,1.000000
1.111,4.495,1.000000
1.111,4.545,1.000000
1.111,4.596,1.000000
1.111,4.646,1.000000
1.111,4.697,1.000000
1.111,4.747,1.000000
1.111,4.798,1.000000
1.111,4.848,1.000000
1.111,4.899,1.000000
1.111,4.949,1.000000
1.111,5.000,1.000000
1.162,0.000,-0.999824
1.162,0.051,-0.999824
1.162,0.101,-0.999784
1.162,0.152,-0.999784
1.162,0.202,-0.999728
1.162,0.253,-0.999728
1.162,0.303,-0.999688
1.162,0.354,-0.999648
1.162,0.404,-0.999600
1.162,0.455,-0.999552
1.162,0.505,-0.999504
1.162,0.556,-0.999112
1.162,0.606,-0.999008
1.162,0.657,-0.998896
1.162,0.707,-0.998696
1.162,0.758,-0.997752
1.162,0.808,-0.993928
1.162,0.859,-0.990448
1.162,0.909,-0.970728
1.162,0.960,-0.938488
1.162,1.010,-0.834040
1.162,1.061,-0.683144
1.162,1.111,-0.410304
1.162,1.162,-0.124768
1.162,1.212,0.250144
1.162,1.263,0.684472
1.162,1.313,0.913272
1.162,1.364,0.988280
1.162,1.414,0.997944
1.162,1.465,0.999984
1.162,1.515,0.999984
1.162,1.566,0.999984
1.162,1.616,0.999992
1.162,1.667,0.999992
1.162,1.717,0.999992
1.162,1.768,1.000000
1.162,1.818,1.000000
1.162,1.869,1.000000
1.162,1.919,1.000000
1.162,1.970,1.000000
1.162,2.020,1.000000
1.162,2.071,1.000000
1.162,2.121,1.000000
1.162,2.172,1.000000
1.162,2.222,1.000000
1.162,2.273,1.000000
1.162,2.323,1.000000
1.162,2.374,1.000000
1.162,2.424,1.000000
1.162,2.475,1.000000
1.162,2.525,1.000000
1.162,2.576,1.000000
1.162,2.626,1.000000
1.162,2.677,1.000000
1.162,2.727,1.000000
1.162,2.778,1.000000
1.162,2.828,1.000000
1.162,2.879,1.000000
1.162,2.929,1.000000
1.162,2.980,1.000000
1.162,3.030,1.000000
1.162,3.081,1.000000
1.162,3.131,1.000000
1.162,3.182,1.000000
1.162,3.232,1.000000
1.162,3.283,1.000000
1.162,3.333,1.000000
1.162,3.384,1.000000
1.162,3.434,1.000000
1.162,3.485,1.000000
1.162,3.535,1.000000
1.162,3.586,1.000000
1.162,3.636,1.000000
1.162,3.687,1.000000
1.162,3.737,1.000000
1.162,3.788,1.000000
1.162,3.838,1.000000
1.162,3.889,1.000000
1.162,3.939,1.000000
1.162,3.990,1.000000
1.162,4.040,1.000000
1.162,4.091,1.000000
1.162,4.141,1.000000
1.162,4.192,1.000000
1.162,4.242,1.000000
1.162,4.293,1.000000
1.162,4.343,1.000000
1.162,4.394,1.000000
1.162,4.444,1.000000
1.162,4.495,1.000000
1.162,4.545,1.000000
1.162,4.596,1.000000
1.162,4.646,1.000000
1.162,4.697,1.000000
1.162,4.747,1.000000
1.162,4.798,1.000000
1.162,4.848,1.000000
1.162,4.899,1.000000
1.162,4.949,1.000000
1.162,5.000,1.000000
1.212,0.000,-0.999832
1.212,0.051,-0.999832
1.212,0.101,-0.999832
1.212,0.152,-0.999832
1.212,0.202,-0.999824
1.212,0.253,-0.999824
1.212,0.303,-0.999784
1.212,0.354,-0.999784
1.212,0.404,-0.999728
1.212,0.455,-0.999720
1.212,0.505,-0.999680
1.212,0.556,-0.999344
1.212,0.606,-0.999288
1.212,0.657,-0.999240
1.212,0.707,-0.999096
1.212,0.758,-0.999000
1.212,0.808,-0.998832
1.212,0.859,-0.997368
1.212,0.909,-0.996104
1.212,0.960,-0.989984
1.212,1.010,-0.963744
1.212,1.061,-0.923912
1.212,1.111,-0.815720
1.212,1.162,-0.706448
1.212,1.212,-0.508520
1.212,1.263,-0.186568
1.212,1.313,0.174160
1.212,1.364,0.551776
1.212,1.414,0.817080
1.212,1.465,0.965768
1.212,1.515,0.993848
1.212,1.566,1.000000
1.212,1.616,1.000000
1.212,1.667,1.000000
1.212,1.717,1.000000
1.212,1.768,1.000000
1.212,1.818,1.000000
1.212,1.869,1.000000
1.212,1.919,1.000000
1.212,1.970,1.000000
1.212,2.020,1.000000
1.212,2.071,1.000000
1.212,2.121,1.000000
1.212,2.172,1.000000
1.212,2.222,1.000000
1.212,2.273,1.000000
1.212,2.323,1.000000
1.212,2.374,1.000000
1.212,2.424,1.000000
1.212,2.475,1.000000
1.212,2.525,1.000000
1.212,2.576,1.000000
1.212,2.626,1.000000
1.212,2.677,1.000000
1.212,2.727,1.000000
1.212,2.778,1.000000
1.212,2.828,1.000000
1.212,2.879,1.000000
1.212,2.929,1.000000
1.212,2.980,1.000000
1.212,3.030,1.000000
1.212,3.081,1.000000
1.212,3.131,1.000000
1.212,3.182,1.000000
1.212,3.232,1.000000
1.212,3.283,1.000000
1.212,3.333,1.000000
1.212,3.384,1.000000
1.212,3.434,1.000000
1.212,3.485,1.000000
1.212,3.535,1.000000
1.212,3.586,1.000000
1.212,3.636,1.000000
1.212,3.687,1.000000
1.212,3.737,1.000000
1.212,3.788,1.000000
1.212,3.838,1.000000
1.212,3.889,1.000000
1.212,3.939,1.000000
1.212,3.990,1.000000
1.212,4.040,1.000000
1.212,4.091,1.000000
1.212,4.141,1.000000
1.212,4.192,1.000000
1.212,4.242,1.000000
1.212,4.293,1.000000
1.212,4.343,1.000000
1.212,4.394,1.000000
1.212,4.444,1.000000
1.212,4.495,1.000000
1.212,4.545,1.000000
1.212,4.596,1.000000
1.212,4.646,1.000000
1.212,4.697,1.000000
1.212,4.747,1.000000
1.212,4.798,1.000000
1.212,4.848,1.000000
1.212,4.899,1.000000
1.212,4.949,1.000000
1.212,5.000,1.000000
1.263,0.000,-0.999896
1.263,0.051,-0.999872
1.263,0.101,-0.999872
1.263,0.152,-0.999864
1.263,0.202,-0.999832
1.263,0.253,-0.999832
1.263,0.303,-0.999832
1.263,0.354,-0.999832
1.263,0.404,-0.999824
1.263,0.455,-0.999824
1.263,0.505,-0.999784
1.263,0.556,-0.999496
1.263,0.606,-0.999440
1.263,0.657,-0.999416
1.263,0.707,-0.999272
1.263,0.758,-0.999240
1.263,0.808,-0.999136
1.263,0.859,-0.999088
1.263,0.909,-0.999024
1.263,0.960,-0.997584
1.263,1.010,-0.992616
1.263,1.061,-0.986600
1.263,1.111,-0.959128
1.263,1.162,-0.926592
1.263,1.212,-0.834752
1.263,1.263,-0.718192
1.263,1.313,-0.540136
1.263,1.364,-0.279560
1.263,1.414,-0.009656
1.263,1.465,0.401408
1.263,1.515,0.711488
1.263,1.566,0.931856
1.263,1.616,0.985488
1.263,1.667,0.999728
1.263,1.717,1.000000
1.263,1.768,1.000000
1.263,1.818,1.000000
1.263,1.869,1.000000
1.263,1.919,1.000000
1.263,1.970,1.000000
1.263,2.020,1.000000
1.263,2.071,1.000000
1.263,2.121,1.000000
1.263,2.172,1.000000
1.263,2.222,1.000000
1.263,2.273,1.000000
1.263,2.323,1.000000
1.263,2.374,1.000000
1.263,2.424,1.000000
1.263,2.475,1.000000
1.263,2.525,1.000000
1.263,2.576,1.000000
1.263,2.626,1.000000
1.263,2.677,1.000000
1.263,2.727,1.000000
1.263,2.778,1.000000
1.263,2.828,1.000000
1.263,2.879,1.000000
1.263,2.929,1.000000
1.263,2.980,1.000000
1.263,3.030,1.000000
1.263,3.081,1.000000
1.263,3.131,1.000000
1.263,3.182,1.000000
1.263,3.232,1.000000
1.263,3.283,1.000000
1.263,3.333,1.000000
1.263,3.384,1.000000
1.263,3.434,1.000000
1.263,3.485,1.000000
1.263,3.535,1.000000
1.263,3.586,1.000000
1.263,3.636,1.000000
1.263,3.687,1.000000
1.263,3.737,1.000000
1.263,3.788,1.000000
1.263,3.838,1.000000
1.263,3.889,1.000000
1.263,3.939,1.000000
1.263,3.990,1.000000
1.263,4.040,1.000000
1.263,4.091,1.000000
1.263,4.141,1.000000
1.263,4.192,1.000000
1.263,4.242,1.000000
1.263,4.293,1.000000
1.263,4.343,1.000000
1.263,4.394,1.000000
1.263,4.444,1.000000
1.263,4.495,1.000000
1.263,4.545,1.000000
1.263,4.596,1.000000
1.263,4.646,1.000000
1.263,4.697,1.000000
1.263,4.747,1.000000
1.263,4.798,1.000000
1.263,4.848,1.000000
1.263,4.899,1.000000
1.263,4.949,1.000000
1.263,5.000,1.000000
1.313,0.000,-0.999936
1.313,0.051,-0.999928
1.313,0.101,-0.999920
1.313,0.152,-0.999920
1.313,0.202,-0.999896
1.313,0.253,-0.999872
1.313,0.303,-0.999872
1.313,0.354,-0.999864
1.313,0.404,-0.999832
1.313,0.455,-0.999832
1.313,0.505,-0.999832
1.313,0.556,-0.999832
1.313,0.606,-0.999584
1.313,0.657,-0.999544
1.313,0.707,-0.999488
1.313,0.758,-0.999392
1.313,0.808,-0.999328
1.313,0.859,-0.999320
1.313,0.909,-0.999208
1.313,0.960,-0.999104
1.313,1.010,-0.998912
1.313,1.061,-0.996992
1.313,1.111,-0.994760
1.313,1.162,-0.989272
1.313,1.212,-0.958656
1.313,1.263,-0.920992
1.313,1.313,-0.843784
1.313,1.364,-0.762816
1.313,1.414,-0.628312
1.313,1.465,-0.403400
1.313,1.515,-0.119552
1.313,1.566,0.247376
1.313,1.616,0.581168
1.313,1.667,0.878808
1.313,1.717,0.969224
1.313,1.768,0.995464
1.313,1.818,1.000000
1.313,1.869,1.000000
1.313,1.919,1.000000
1.313,1.970,1.000000
1.313,2.020,1.000000
1.313,2.071,1.000000
1.313,2.121,1.000000
1.313,2.172,1.000000
1.313,2.222,1.000000
1.313,2.273,1.000000
1.313,2.323,1.000000
1.313,2.374,1.000000
1.313,2.424,1.000000
1.313,2.475,1.000000
1.313,2.525,1.000000
1.313,2.576,1.000000
1.313,2.626,1.000000
1.313,2.677,1.000000
1.313,2.727,1.000000
1.313,2.778,1.000000
1.313,2.828,1.000000
1.313,2.879,1.000000
1.313,2.929,1.000000
1.313,2.980,1.000000
1.313,3.030,1.000000
1.313,3.081,1.000000
1.313,3.131,1.000000
1.313,3.182,1.000000
1.313,3.232,1.000000
1.313,3.283,1.000000
1.313,3.333,1.000000
1.313,3.384,1.000000
1.313,3.434,1.000000
1.313,3.485,1.000000
1.313,3.535,1.000000
1.313,3.586,1.000000
1.313,3.636,1.000000
1.313,3.687,1.000000
1.313,3.737,1.000000
1.313,3.788,1.000000
1.313,3.838,1.000000
1.313,3.889,1.000000
1.313,3.939,1.000000
1.313,3.990,1.000000
1.313,4.040,1.000000
1.313,4.091,1.000000
1.313,4.141,1.000000
1.313,4.192,1.000000
1.313,4.242,1.000000
1.313,4.293,1.000000
1.313,4.343,1.000000
1.313,4.394,1.000000
1.313,4.444,1.000000
1.313,4.495,1.000000
1.313,4.545,1.000000
1.313,4.596,1.000000
1.313,4.646,1.000000
1.313,4.697,1.000000
1.313,4.747,1.000000
1.313,4.798,1.000000
1.313,4.848,1.000000
1.313,4.899,1.000000
1.313,4.949,1.000000
1.313,5.000,1.000000
1.364,0.000,-0.999960
1.364,0.051,-0.999960
1.364,0.101,-0.999960
1.364,0.152,-0.999944
1.364,0.202,-0.999936
1.364,0.253,-0.999928
1.364,0.303,-0.999904
1.364,0.354,-0.999896
1.364,0.404,-0.999872
1.364,0.455,-0.999832
1.364,0.505,-0.999816
1.364,0.556,-0.999816
1.364,0.606,-0.999784
1.364,0.657,-0.999776
1.364,0.707,-0.999768
1.364,0.758,-0.999752
1.364,0.808,-0.999728
1.364,0.859,-0.999704
1.364,0.909,-0.999616
1.364,0.960,-0.999592
1.364,1.010,-0.999560
1.364,1.061,-0.999520
1.364,1.111,-0.999400
1.364,1.162,-0.999216
1.364,1.212,-0.995184
1.364,1.263,-0.984384
1.364,1.313,-0.959704
1.364,1.364,-0.930096
1.364,1.414,-0.881584
1.364,1.465,-0.790152
1.364,1.515,-0.673576
1.364,1.566,-0.538056
1.364,1.616,-0.313816
1.364,1.667,0.088872
1.364,1.717,0.481824
1.364,1.768,0.742392
1.364,1.818,0.933368
1.364,1.869,0.990848
1.364,1.919,1.000000
1.364,1.970,1.000000
1.364,2.020,1.000000
1.364,2.071,1.000000
1.364,2.121,1.000000
1.364,2.172,1.000000
1.364,2.222,1.000000
1.364,2.273,1.000000
1.364,2.323,1.000000
1.364,2.374,1.000000
1.364,2.424,1.000000
1.364,2.475,1.000000
1.364,2.525,1.000000
1.364,2.576,1.000000
1.364,2.626,1.000000
1.364,2.677,1.000000
1.364,2.727,1.000000
1.364,2.778,1.000000
1.364,2.828,1.000000
1.364,2.879,1.000000
1.364,2.929,1.000000
1.364,2.980,1.000000
1.364,3.030,1.000000
1.364,3.081,1.000000
1.364,3.131,1.000000
1.364,3.182,1.000000
1.364,3.232,1.000000
1.364,3.283,1.000000
1.364,3.333,1.000000
1.364,3.384,1.000000
1.364,3.434,1.000000
1.364,3.485,1.000000
1.364,3.535,1.000000
1.364,3.586,1.000000
1.364,3.636,1.000000
1.364,3.687,1.000000
1.364,3.737,1.000000
1.364,3.788,1.000000
1.364,3.838,1.000000
1.364,3.889,1.000000
1.364,3.939,1.000000
1.364,3.990,1.000000
1.364,4.040,1.000000
1.364,4.091,1.000000
1.364,4.141,1.000000
1.364,4.192,1.000000
1.364,4.242,1.000000
1.364,4.293,1.000000
1.364,4.343,1.000000
1.364,4.394,1.000000
1.364,4.444,1.000000
1.364,4.495,1.000000
1.364,4.545,1.000000
1.364,4.596,1.000000
1.364,4.646,1.000000
1.364,4.697,1.000000
1.364,4.747,1.000000
1.364,4.798,1.000000
1.364,4.848,1.000000
1.364,4.899,1.000000
1.364,4.949,1.000000
1.364,5.000,1.000000
1.414,0.000,-0.999976
1.414,0.051,-0.999968
1.414,0.101,-0.999960
1.414,0.152,-0.999960
1.414,0.202,-0.999960
1.414,0.253,-0.999960
1.414,0.303,-0.999960
1.414,0.354,-0.999944
1.414,0.404,-0.999936
1.414,0.455,-0.999928
1.414,0.505,-0.999904
1.414,0.556,-0.999896
1.414,0.606,-0.999872
1.414,0.657,-0.999832
1.414,0.707,-0.999808
1.414,0.758,-0.999808
1.414,0.808,-0.999784
1.414,0.859,-0.999776
1.414,0.909,-0.999760
1.414,0.960,-0.999736
1.414,1.010,-0.999712
1.414,1.061,-0.999696
1.414,1.111,-0.999608
1.414,1.162,-0.999584
1.414,1.212,-0.999320
1.414,1.263,-0.999032
1.414,1.313,-0.994616
1.414,1.364,-0.981536
1.414,1.414,-0.963240
1.414,1.465,-0.940728
1.414,1.515,-0.888752
1.414,1.566,-0.825304
1.414,1.616,-0.725128
1.414,1.667,-0.593376
1.414,1.717,-0.382936
1.414,1.768,-0.053568
1.414,1.818,0.344560
1.414,1.869,0.662328
1.414,1.919,0.880040
1.414,1.970,0.979072
1.414,2.020,0.998720
1.414,2.071,1.000000
1.414,2.121,1.000000
1.414,2.172,1.000000
1.414,2.222,1.000000
1.414,2.273,1.000000
1.414,2.323,1.000000
1.414,2.374,1.000000
1.414,2.424,1.000000
1.414,2.475,1.000000
1.414,2.525,1.000000
1.414,2.576,1.000000
1.414,2.626,1.000000
1.414,2.677,1.000000
1.414,2.727,1.000000
1.414,2.778,1.000000
1.414,2.828,1.000000
1.414,2.879,1.000000
1.414,2.929,1.000000
1.414,2.980,1.000000
1.414,3.030,1.000000
1.414,3.081,1.000000
1.414,3.131,1.000000
1.414,3.182,1.000000
1.414,3.232,1.000000
1.414,3.283,1.000000
1.414,3.333,1.000000
1.414,3.384,1.000000
1.414,3.434,1.000000
1.414,3.485,1.000000
1.414,3.535,1.000000
1.414,3.586,1.000000
1.414,3.636,1.000000
1.414,3.687,1.000000
1.414,3.737,1.000000
1.414,3.788,1.000000
1.414,3.838,1.000000
1.414,3.889,1.000000
1.414,3.939,1.000000
1.414,3.990,1.000000
1.414,4.040,1.000000
1.414,4.091,1.000000
1.414,4.141,1.000000
1.414,4.192,1.000000
1.414,4.242,1.000000
1.414,4.293,1.000000
1.414,4.343,1.000000
1.414,4.394,1.000000
1.414,4.444,1.000000
1.414,4.495,1.000000
1.414,4.545,1.000000
1.414,4.596,1.000000
1.414,4.646,1.000000
1.414,4.697,1.000000
1.414,4.747,1.000000
1.414,4.798,1.000000
1.414,4.848,1.000000
1.414,4.899,1.000000
1.414,4.949,1.000000
1.414,5.000,1.000000
1.465,0.000,-0.999992
1.465,0.051,-0.999992
1.465,0.101,-0.999992
1.465,0.152,-0.999992
1.465,0.202,-0.999968
1.465,0.253,-0.999960
1.465,0.303,-0.999960
1.465,0.354,-0.999960
1.465,0.404,-0.999960
1.465,0.455,-0.999960
1.465,0.505,-0.999960
1.465,0.556,-0.999944
1.465,0.606,-0.999936
1.465,0.657,-0.999928
1.465,0.707,-0.999904
1.465,0.758,-0.999896
1.465,0.808,-0.999864
1.465,0.859,-0.999824
1.465,0.909,-0.999808
1.465,0.960,-0.999808
1.465,1.010,-0.999776
1.465,1.061,-0.999760
1.465,1.111,-0.999744
1.465,1.162,-0.999728
1.465,1.212,-0.999632
1.465,1.263,-0.999616
1.465,1.313,-0.999360
1.465,1.364,-0.997888
1.465,1.414,-0.994136
1.465,1.465,-0.984464
1.465,1.515,-0.968264
1.465,1.566,-0.940976
1.465,1.616,-0.894984
1.465,1.667,-0.838000
1.465,1.717,-0.756736
1.465,1.768,-0.632568
1.465,1.818,-0.467240
1.465,1.869,-0.166904
1.465,1.919,0.227344
1.465,1.970,0.535960
1.465,2.020,0.807312
1.465,2.071,0.958744
1.465,2.121,0.995568
1.465,2.172,1.000000
1.465,2.222,1.000000
1.465,2.273,1.000000
1.465,2.323,1.000000
1.465,2.374,1.000000
1.465,2.424,1.000000
1.465,2.475,1.000000
1.465,2.525,1.000000
1.465,2.576,1.000000
1.465,2.626,1.000000
1.465,2.677,1.000000
1.465,2.727,1.000000
1.465,2.778,1.000000
1.465,2.828,1.000000
1.465,2.879,1.000000
1.465,2.929,1.000000
1.465,2.980,1.000000
1.465,3.030,1.000000
1.465,3.081,1.000000
1.465,3.131,1.000000
1.465,3.182,1.000000
1.465,3.232,1.000000
1.465,3.283,1.000000
1.465,3.333,1.000000
1.465,3.384,1.000000
1.465,3.434,1.000000
1.465,3.485,1.000000
1.465,3.535,1.000000
1.465,3.586,1.000000
1.465,3.636,1.000000
1.465,3.687,1.000000
1.465,3.737,1.000000
1.465,3.788,1.000000
1.465,3.838,1.000000
1.465,3.889,1.000000
1.465,3.939,1.000000
1.465,3.990,1.000000
1.465,4.040,1.000000
1.465,4.091,1.000000
1.465,4.141,1.000000
1.465,4.192,1.000000
1.465,4.242,1.000000
1.465,4.293,1.000000
1.465,4.343,1.000000
1.465,4.394,1.000000
1.465,4.444,1.000000
1.465,4.495,1.000000
1.465,4.545,1.000000
1.465,4.596,1.000000
1.465,4.646,1.000000
1.465,4.697,1.000000
1.465,4.747,1.000000
1.465,4.798,1.000000
1.465,4.848,1.000000
1.465,4.899,1.000000
1.465,4.949,1.000000
1.465,5.000,1.000000
1.515,0.000,-0.999992
1.515,0.051,-0.999992
1.515,0.101,-0.999992
1.515,0.152,-0.999992
1.515,0.202,-0.999992
1.515,0.253,-0.999992
1.515,0.303,-0.999992
1.515,0.354,-0.999992
1.515,0.404,-0.999968
1.515,0.455,-0.999960
1.515,0.505,-0.999960
1.515,0.556,-0.999960
1.515,0.606,-0.999960
1.515,0.657,-0.999960
1.515,0.707,-0.999960
1.515,0.758,-0.999944
1.515,0.808,-0.999936
1.515,0.859,-0.999928
1.515,0.909,-0.999896
1.515,0.960,-0.999888
1.515,1.010,-0.999864
1.515,1.061,-0.999824
1.515,1.111,-0.999800
1.515,1.162,-0.999792
1.515,1.212,-0.999688
1.515,1.263,-0.999680
1.515,1.313,-0.999528
1.515,1.364,-0.999104
1.515,1.414,-0.998744
1.515,1.465,-0.997664
1.515,1.515,-0.993648
1.515,1.566,-0.983416
1.515,1.616,-0.961848
1.515,1.667,-0.942584
1.515,1.717,-0.922352
1.515,1.768,-0.830680
1.515,1.818,-0.758512
1.515,1.869,-0.662608
1.515,1.919,-0.527896
1.515,1.970,-0.273904
1.515,2.020,0.082664
1.515,2.071,0.399656
1.515,2.121,0.726128
1.515,2.172,0.912984
1.515,2.222,0.979072
1.515,2.273,0.997088
1.515,2.323,1.000000
1.515,2.374,1.000000
1.515,2.424,1.000000
1.515,2.475,1.000000
1.515,2.525,1.000000
1.515,2.576,1.000000
1.515,2.626,1.000000
1.515,2.677,1.000000
1.515,2.727,1.000000
1.515,2.778,1.000000
1.515,2.828,1.000000
1.515,2.879,1.000000
1.515,2.929,1.000000
1.515,2.980,1.000000
1.515,3.030,1.000000
1.515,3.081,1.000000
1.515,3.131,1.000000
1.515,3.182,1.000000
1.515,3.232,1.000000
1.515,3.283,1.000000
1.515,3.333,1.000000
1.515,3.384,1.000000
1.515,3.434,1.000000
1.515,3.485,1.000000
1.515,3.535,1.000000
1.515,3.586,1.000000
1.515,3.636,1.000000
1.515,3.687,1.000000
1.515,3.737,1.000000
1.515,3.788,1.000000
1.515,3.838,1.000000
1.515,3.889,1.000000
1.515,3.939,1.000000
1.515,3.990,1.000000
1.515,4.040,1.000000
1.515,4.091,1.000000
1.515,4.141,1.000000
1.515,4.192,1.000000
1.515,4.242,1.000000
1.515,4.293,1.000000
1.515,4.343,1.000000
1.515,4.394,1.000000
1.515,4.444,1.000000
1.515,4.495,1.000000
1.515,4.545,1.000000
1.515,4.596,1.000000
1.515,4.646,1.000000
1.515,4.697,1.000000
1.515,4.747,1.000000
1.515,4.798,1.000000
1.515,4.848,1.000000
1.515,4.899,1.000000
1.515,4.949,1.000000
1.515,5.000,1.000000
1.566,0.000,-0.999992
1.566,0.051,-0.999992
1.566,0.101,-0.999992
1.566,0.152,-0.999992
1.566,0.202,-0.999992
1.566,0.253,-0.999992
1.566,0.303,-0.999992
1.566,0.354,-0.999992
1.566,0.404,-0.999992
1.566,0.455,-0.999992
1.566,0.505,-0.999992
1.566,0.556,-0.999992
1.566,0.606,-0.999968
1.566,0.657,-0.999960
1.566,0.707,-0.999960
1.566,0.758,-0.999960
1.566,0.808,-0.999960
1.566,0.859,-0.999960
1.566,0.909,-0.999960
1.566,0.960,-0.999944
1.566,1.010,-0.999928
1.566,1.061,-0.999920
1.566,1.111,-0.999896
1.566,1.162,-0.999888
1.566,1.212,-0.999856
1.566,1.263,-0.999808
1.566,1.313,-0.999784
1.566,1.364,-0.999448
1.566,1.414,-0.999168
1.566,1.465,-0.999128
1.566,1.515,-0.998784
1.566,1.566,-0.997872
1.566,1.616,-0.994704
1.566,1.667,-0.983160
1.566,1.717,-0.971536
1.566,1.768,-0.945016
1.566,1.818,-0.919272
1.566,1.869,-0.873456
1.566,1.919,-0.805776
1.566,1.970,-0.670888
1.566,2.020,-0.571088
1.566,2.071,-0.362488
1.566,2.121,-0.069552
1.566,2.172,0.260496
1.566,2.222,0.591496
1.566,2.273,0.848224
1.566,2.323,0.955224
1.566,2.374,0.994880
1.566,2.424,0.999728
1.566,2.475,1.000000
1.566,2.525,1.000000
1.566,2.576,1.000000
1.566,2.626,1.000000
1.566,2.677,1.000000
1.566,2.727,1.000000
1.566,2.778,1.000000
1.566,2.828,1.000000
1.566,2.879,1.000000
1.566,2.929,1.000000
1.566,2.980,1.000000
1.566,3.030,1.000000
1.566,3.081,1.000000
1.566,3.131,1.000000
1.566,3.182,1.000000
1.566,3.232,1.000000
1.566,3.283,1.000000
1.566,3.333,1.000000
1.566,3.384,1.000000
1.566,3.434,1.000000
1.566,3.485,1.000000
1.566,3.535,1.000000
1.566,3.586,1.000000
1.566,3.636,1.000000
1.566,3.687,1.000000
1.566,3.737,1.000000
1.566,3.788,1.000000
1.566,3.838,1.000000
1.566,3.889,1.000000
1.566,3.939,1.000000
1.566,3.990,1.000000
1.566,4.040,1.000000
1.566,4.091,1.000000
1.566,4.141,1.000000
1.566,4.192,1.000000
1.566,4.242,1.000000
1.566,4.293,1.000000
1.566,4.343,1.000000
1.566,4.394,1.000000
1.566,4.444,1.000000
1.566,4.495,1.000000
1.566,4.545,1.000000
1.566,4.596,1.000000
1.566,4.646,1.000000
1.566,4.697,1.000000
1.566,4.747,1.000000
1.566,4.798,1.000000
1.566,4.848,1.000000
1.566,4.899,1.000000
1.566,4.949,1.000000
1.566,5.000,1.000000
1.616,0.000,-0.999992
1.616,0.051,-0.999992
1.616,0.101,-0.999992
1.616,0.152,-0.999992
1.616,0.202,-0.999992
1.616,0.253,-0.999992
1.616,0.303,-0.999992
1.616,0.354,-0.999992
1.616,0.404,-0.999992
1.616,0.455,-0.999992
1.616,0.505,-0.999992
1.616,0.556,-0.999992
1.616,0.606,-0.999992
1.616,0.657,-0.999992
1.616,0.707,-0.999992
1.616,0.758,-0.999992
1.616,0.808,-0.999968
1.616,0.859,-0.999960
1.616,0.909,-0.999960
1.616,0.960,-0.999960
1.616,1.010,-0.999960
1.616,1.061,-0.999960
1.616,1.111,-0.999952
1.616,1.162,-0.999936
1.616,1.212,-0.999928
1.616,1.263,-0.999920
1.616,1.313,-0.999888
1.616,1.364,-0.999880
1.616,1.414,-0.999616
1.616,1.465,-0.999464
1.616,1.515,-0.999400
1.616,1.566,-0.999232
1.616,1.616,-0.998800
1.616,1.667,-0.997896
1.616,1.717,-0.996296
1.616,1.768,-0.995696
1.616,1.818,-0.991176
1.616,1.869,-0.982536
1.616,1.919,-0.960888
1.616,1.970,-0.942936
1.616,2.020,-0.890128
1.616,2.071,-0.774520
1.616,2.121,-0.607416
1.616,2.172,-0.434760
1.616,2.222,-0.237144
1.616,2.273,0.120800
1.616,2.323,0.480592
1.616,2.374,0.730736
1.616,2.424,0.926320
1.616,2.475,0.988256
1.616,2.525,0.999424
1.616,2.576,1.000000
1.616,2.626,1.000000
1.616,2.677,1.000000
1.616,2.727,1.000000
1.616,2.778,1.000000
1.616,2.828,1.000000
1.616,2.879,1.000000
