J,h,magnetization_density
2.449,0.224,-0.208976
2.449,0.265,-0.207962
2.449,0.306,-0.207070
2.449,0.347,-0.203892
2.449,0.388,-0.203026
2.449,0.429,-0.201728
2.449,0.469,-0.200682
2.449,0.510,-0.199746
2.449,0.551,-0.198822
2.449,0.592,-0.198052
2.449,0.633,-0.197300
2.449,0.673,-0.196482
2.449,0.714,-0.195584
2.449,0.755,-0.196586
2.449,0.796,-0.195716
2.449,0.837,-0.194656
2.449,0.878,-0.193668
2.449,0.918,-0.192774
2.449,0.959,-0.191916
2.449,1.000,-0.190994
2.510,-1.000,-0.220190
2.510,-0.959,-0.220718
2.510,-0.918,-0.221014
2.510,-0.878,-0.221158
2.510,-0.837,-0.221036
2.510,-0.796,-0.221498
2.510,-0.755,-0.221798
2.510,-0.714,-0.221968
2.510,-0.673,-0.222172
2.510,-0.633,-0.222372
2.510,-0.592,-0.222838
2.510,-0.551,-0.223154
2.510,-0.510,-0.223662
2.510,-0.469,-0.223692
2.510,-0.429,-0.223890
2.510,-0.388,-0.225706
2.510,-0.347,-0.225620
2.510,-0.306,-0.226024
2.510,-0.265,-0.225888
2.510,-0.224,-0.225880
2.510,-0.184,-0.226150
2.510,-0.143,-0.226572
2.510,-0.102,-0.227010
2.510,-0.061,-0.227358
2.510,-0.020,-0.227730
2.510,0.020,-0.227072
2.510,0.061,-0.225864
2.510,0.102,-0.224954
2.510,0.143,-0.224168
2.510,0.184,-0.223266
2.510,0.224,-0.222322
2.510,0.265,-0.221390
2.510,0.306,-0.220640
2.510,0.347,-0.219618
2.510,0.388,-0.218570
2.510,0.429,-0.217536
2.510,0.469,-0.216640
2.510,0.510,-0.213760
2.510,0.551,-0.212888
2.510,0.592,-0.212068
2.510,0.633,-0.211100
2.510,0.673,-0.210450
2.510,0.714,-0.209410
2.510,0.755,-0.208518
2.510,0.796,-0.207544
2.510,0.837,-0.206682
2.510,0.878,-0.205732
2.510,0.918,-0.204888
2.510,0.959,-0.204332
2.510,1.000,-0.203552
2.571,-1.000,-0.234208
2.571,-0.959,-0.234400
2.571,-0.918,-0.234770
2.571,-0.878,-0.234904
2.571,-0.837,-0.235220
2.571,-0.796,-0.235692
2.571,-0.755,-0.236166
2.571,-0.714,-0.236366
2.571,-0.673,-0.235958
2.571,-0.633,-0.236118
2.571,-0.592,-0.236354
2.571,-0.551,-0.236650
2.571,-0.510,-0.236948
2.571,-0.469,-0.237306
2.571,-0.429,-0.237486
2.571,-0.388,-0.237730
2.571,-0.347,-0.238012
2.571,-0.306,-0.238520
2.571,-0.265,-0.238874
2.571,-0.224,-0.239234
2.571,-0.184,-0.239368
2.571,-0.143,-0.239682
2.571,-0.102,-0.239798
2.571,-0.061,-0.240278
2.571,-0.020,-0.240660
2.571,0.020,-0.240496
2.571,0.061,-0.239440
2.571,0.102,-0.238356
2.571,0.143,-0.237326
2.571,0.184,-0.236640
2.571,0.224,-0.234952
2.571,0.265,-0.234244
2.571,0.306,-0.233314
2.571,0.347,-0.232244
2.571,0.388,-0.231146
2.571,0.429,-0.230036
2.571,0.469,-0.228982
2.571,0.510,-0.227846
2.571,0.551,-0.226850
2.571,0.592,-0.225796
2.571,0.633,-0.224956
2.571,0.673,-0.224990
2.571,0.714,-0.224002
2.571,0.755,-0.223028
2.571,0.796,-0.222124
2.571,0.837,-0.220720
2.571,0.878,-0.219660
2.571,0.918,-0.218722
2.571,0.959,-0.217888
2.571,1.000,-0.216828
2.633,-1.000,-0.245472
2.633,-0.959,-0.245886
2.633,-0.918,-0.245784
2.633,-0.878,-0.246292
2.633,-0.837,-0.246570
2.633,-0.796,-0.246764
2.633,-0.755,-0.246886
2.633,-0.714,-0.247370
2.633,-0.673,-0.247990
2.633,-0.633,-0.248334
2.633,-0.592,-0.248606
2.633,-0.551,-0.248788
2.633,-0.510,-0.249186
2.633,-0.469,-0.249756
2.633,-0.429,-0.249902
2.633,-0.388,-0.250262
2.633,-0.347,-0.250578
2.633,-0.306,-0.250790
2.633,-0.265,-0.251286
2.633,-0.224,-0.251554
2.633,-0.184,-0.251750
2.633,-0.143,-0.252206
2.633,-0.102,-0.252354
2.633,-0.061,-0.252574
2.633,-0.020,-0.254436
2.633,0.020,-0.253930
2.633,0.061,-0.252762
2.633,0.102,-0.251876
2.633,0.143,-0.250706
2.633,0.184,-0.249530
2.633,0.224,-0.248358
2.633,0.265,-0.247278
2.633,0.306,-0.246088
2.633,0.347,-0.245098
2.633,0.388,-0.242272
2.633,0.429,-0.241366
2.633,0.469,-0.240144
2.633,0.510,-0.238726
2.633,0.551,-0.237844
2.633,0.592,-0.236492
2.633,0.633,-0.235486
2.633,0.673,-0.234314
2.633,0.714,-0.233418
2.633,0.755,-0.232420
2.633,0.796,-0.231162
2.633,0.837,-0.232830
2.633,0.878,-0.231766
2.633,0.918,-0.230726
2.633,0.959,-0.229594
2.633,1.000,-0.228418
2.694,-1.000,-0.256674
2.694,-0.959,-0.257050
2.694,-0.918,-0.257388
2.694,-0.878,-0.257598
2.694,-0.837,-0.258028
2.694,-0.796,-0.258502
2.694,-0.755,-0.257568
2.694,-0.714,-0.258048
2.694,-0.673,-0.258426
2.694,-0.633,-0.258902
2.694,-0.592,-0.259540
2.694,-0.551,-0.259972
2.694,-0.510,-0.260374
2.694,-0.469,-0.260716
2.694,-0.429,-0.261130
2.694,-0.388,-0.261510
2.694,-0.347,-0.261990
2.694,-0.306,-0.260062
2.694,-0.265,-0.260388
2.694,-0.224,-0.260714
2.694,-0.184,-0.261152
2.694,-0.143,-0.261620
2.694,-0.102,-0.261984
2.694,-0.061,-0.262368
2.694,-0.020,-0.262754
2.694,0.020,-0.262482
2.694,0.061,-0.261462
2.694,0.102,-0.260394
2.694,0.143,-0.260814
2.694,0.184,-0.259738
2.694,0.224,-0.258330
2.694,0.265,-0.257460
2.694,0.306,-0.256134
2.694,0.347,-0.254784
2.694,0.388,-0.253642
2.694,0.429,-0.252490
2.694,0.469,-0.251456
2.694,0.510,-0.250424
2.694,0.551,-0.250052
2.694,0.592,-0.248844
2.694,0.633,-0.247694
2.694,0.673,-0.246720
2.694,0.714,-0.245728
2.694,0.755,-0.244570
2.694,0.796,-0.243492
2.694,0.837,-0.242446
2.694,0.878,-0.241350
2.694,0.918,-0.240254
2.694,0.959,-0.239258
2.694,1.000,-0.236108
2.755,-1.000,-0.263418
2.755,-0.959,-0.264068
2.755,-0.918,-0.264500
2.755,-0.878,-0.264886
2.755,-0.837,-0.265510
2.755,-0.796,-0.265976
2.755,-0.755,-0.266296
2.755,-0.714,-0.266630
2.755,-0.673,-0.266958
2.755,-0.633,-0.267388
2.755,-0.592,-0.267656
2.755,-0.551,-0.268090
2.755,-0.510,-0.268336
2.755,-0.469,-0.268672
2.755,-0.429,-0.269238
2.755,-0.388,-0.269574
2.755,-0.347,-0.269704
2.755,-0.306,-0.270048
2.755,-0.265,-0.270432
2.755,-0.224,-0.270968
2.755,-0.184,-0.271410
2.755,-0.143,-0.273092
2.755,-0.102,-0.273528
2.755,-0.061,-0.274228
2.755,-0.020,-0.274706
2.755,0.020,-0.274366
2.755,0.061,-0.273488
2.755,0.102,-0.272368
2.755,0.143,-0.271026
2.755,0.184,-0.270128
2.755,0.224,-0.269040
2.755,0.265,-0.267790
2.755,0.306,-0.264418
2.755,0.347,-0.263034
2.755,0.388,-0.261848
2.755,0.429,-0.260624
2.755,0.469,-0.259372
2.755,0.510,-0.257954
2.755,0.551,-0.256732
2.755,0.592,-0.255298
2.755,0.633,-0.254128
2.755,0.673,-0.252870
2.755,0.714,-0.251596
2.755,0.755,-0.252680
2.755,0.796,-0.251362
2.755,0.837,-0.250024
2.755,0.878,-0.248904
2.755,0.918,-0.247724
2.755,0.959,-0.246776
2.755,1.000,-0.245380
2.816,-1.000,-0.273236
2.816,-0.959,-0.273792
2.816,-0.918,-0.274198
2.816,-0.878,-0.274674
2.816,-0.837,-0.275114
2.816,-0.796,-0.275518
2.816,-0.755,-0.275806
2.816,-0.714,-0.276138
2.816,-0.673,-0.276664
2.816,-0.633,-0.276890
2.816,-0.592,-0.277168
2.816,-0.551,-0.277658
2.816,-0.510,-0.278048
2.816,-0.469,-0.278448
2.816,-0.429,-0.278646
2.816,-0.388,-0.278908
2.816,-0.347,-0.279420
2.816,-0.306,-0.279934
2.816,-0.265,-0.280220
2.816,-0.224,-0.280538
2.816,-0.184,-0.280874
2.816,-0.143,-0.281376
2.816,-0.102,-0.281890
2.816,-0.061,-0.282476
2.816,-0.020,-0.282974
2.816,0.020,-0.281936
2.816,0.061,-0.280740
2.816,0.102,-0.279420
2.816,0.143,-0.278496
2.816,0.184,-0.277384
2.816,0.224,-0.276262
2.816,0.265,-0.275182
2.816,0.306,-0.274022
2.816,0.347,-0.272698
2.816,0.388,-0.271516
2.816,0.429,-0.270138
2.816,0.469,-0.270782
2.816,0.510,-0.269494
2.816,0.551,-0.268256
2.816,0.592,-0.266756
2.816,0.633,-0.265554
2.816,0.673,-0.264278
2.816,0.714,-0.262928
2.816,0.755,-0.261872
2.816,0.796,-0.260718
2.816,0.837,-0.259316
2.816,0.878,-0.258038
2.816,0.918,-0.255346
2.816,0.959,-0.253942
2.816,1.000,-0.252760
2.878,-1.000,-0.281178
2.878,-0.959,-0.281294
2.878,-0.918,-0.281694
2.878,-0.878,-0.281990
2.878,-0.837,-0.282168
2.878,-0.796,-0.282704
2.878,-0.755,-0.283034
2.878,-0.714,-0.284778
2.878,-0.673,-0.285372
2.878,-0.633,-0.285876
2.878,-0.592,-0.286390
2.878,-0.551,-0.286836
2.878,-0.510,-0.287382
2.878,-0.469,-0.287558
2.878,-0.429,-0.288022
2.878,-0.388,-0.288558
2.878,-0.347,-0.288920
2.878,-0.306,-0.289410
2.878,-0.265,-0.290236
2.878,-0.224,-0.290638
2.878,-0.184,-0.291028
2.878,-0.143,-0.291348
2.878,-0.102,-0.291962
2.878,-0.061,-0.292328
2.878,-0.020,-0.292830
2.878,0.020,-0.292572
2.878,0.061,-0.291364
2.878,0.102,-0.290378
2.878,0.143,-0.289298
2.878,0.184,-0.286624
2.878,0.224,-0.285212
2.878,0.265,-0.283932
2.878,0.306,-0.282608
2.878,0.347,-0.281404
2.878,0.388,-0.280142
2.878,0.429,-0.278742
2.878,0.469,-0.277506
2.878,0.510,-0.276054
2.878,0.551,-0.274608
2.878,0.592,-0.273336
2.878,0.633,-0.272982
2.878,0.673,-0.271744
2.878,0.714,-0.270624
2.878,0.755,-0.269126
2.878,0.796,-0.267686
2.878,0.837,-0.266536
2.878,0.878,-0.265540
2.878,0.918,-0.264364
2.878,0.959,-0.263318
2.878,1.000,-0.261904
2.939,-1.000,-0.287260
2.939,-0.959,-0.288640
2.939,-0.918,-0.289188
2.939,-0.878,-0.289466
2.939,-0.837,-0.290016
2.939,-0.796,-0.290578
2.939,-0.755,-0.291224
2.939,-0.714,-0.291594
2.939,-0.673,-0.292128
2.939,-0.633,-0.292522
2.939,-0.592,-0.292906
2.939,-0.551,-0.293020
2.939,-0.510,-0.295032
2.939,-0.469,-0.295614
2.939,-0.429,-0.296386
2.939,-0.388,-0.296904
2.939,-0.347,-0.297150
2.939,-0.306,-0.297734
2.939,-0.265,-0.298078
2.939,-0.224,-0.298608
2.939,-0.184,-0.298930
2.939,-0.143,-0.299544
2.939,-0.102,-0.298430
2.939,-0.061,-0.298766
2.939,-0.020,-0.298898
2.939,0.020,-0.298386
2.939,0.061,-0.297434
2.939,0.102,-0.295988
2.939,0.143,-0.294750
2.939,0.184,-0.293480
2.939,0.224,-0.292048
2.939,0.265,-0.290734
2.939,0.306,-0.289398
2.939,0.347,-0.289878
2.939,0.388,-0.288598
2.939,0.429,-0.287214
2.939,0.469,-0.285676
2.939,0.510,-0.284062
2.939,0.551,-0.282716
2.939,0.592,-0.281492
2.939,0.633,-0.280018
2.939,0.673,-0.278608
2.939,0.714,-0.277292
2.939,0.755,-0.275680
2.939,0.796,-0.273504
2.939,0.837,-0.272240
2.939,0.878,-0.270868
2.939,0.918,-0.269628
2.939,0.959,-0.268394
2.939,1.000,-0.266992
3.000,-1.000,-0.293640
3.000,-0.959,-0.293918
3.000,-0.918,-0.294306
3.000,-0.878,-0.294706
3.000,-0.837,-0.294994
3.000,-0.796,-0.297502
3.000,-0.755,-0.298012
3.000,-0.714,-0.298326
3.000,-0.673,-0.299162
3.000,-0.633,-0.299602
3.000,-0.592,-0.300226
3.000,-0.551,-0.300592
3.000,-0.510,-0.301008
3.000,-0.469,-0.301606
3.000,-0.429,-0.302390
3.000,-0.388,-0.302812
3.000,-0.347,-0.300998
3.000,-0.306,-0.301384
3.000,-0.265,-0.301838
3.000,-0.224,-0.302068
3.000,-0.184,-0.302782
3.000,-0.143,-0.303352
3.000,-0.102,-0.303814
3.000,-0.061,-0.304262
3.000,-0.020,-0.304666
3.000,0.020,-0.304200
3.000,0.061,-0.304132
3.000,0.102,-0.303140
3.000,0.143,-0.301774
3.000,0.184,-0.300426
3.000,0.224,-0.299270
3.000,0.265,-0.297940
3.000,0.306,-0.296894
3.000,0.347,-0.295500
3.000,0.388,-0.293858
3.000,0.429,-0.292550
3.000,0.469,-0.291162
3.000,0.510,-0.289800
3.000,0.551,-0.288606
3.000,0.592,-0.287186
3.000,0.633,-0.285844
3.000,0.673,-0.284338
3.000,0.714,-0.283190
3.000,0.755,-0.281684
3.000,0.796,-0.280314
3.000,0.837,-0.278988
3.000,0.878,-0.277248
3.000,0.918,-0.275834
3.000,0.959,-0.275102
3.000,1.000,-0.273684
